SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223391.41342,-0.538695,10.474483,4.348918,-0.999892,-3.484684,-0.971491,2,WALK
1759223391.43374,3.317316,13.458855,1.780239,-1.554969,-2.66609,-0.76209,2,WALK
1759223391.45316,5.431097,13.372215,0.790685,-2.116166,0.062252,-0.509429,2,WALK
1759223391.47391,6.001665,8.590545,0.141856,-1.765213,1.11176,-0.716861,2,WALK
1759223391.49390,6.836344,8.388086,-0.138564,-1.581598,1.605402,-0.841912,2,WALK
1759223391.51390,4.898836,7.742998,-0.342072,-1.683496,1.907287,-0.324163,2,WALK
1759223391.53389,1.958607,7.439533,-1.328034,-1.603584,1.984769,0.026066,2,WALK
1759223391.55391,0.546177,6.490232,-2.096423,-1.2979,2.287812,-0.164852,2,WALK
1759223391.57391,0.748936,7.247398,-2.251747,-0.6403,1.955965,-0.232525,2,WALK
1759223391.59391,0.542137,8.531738,-1.045518,-0.079396,1.221434,-0.312825,2,WALK
1759223391.61396,0.956783,9.236082,0.789638,-0.111103,0.653031,-0.554543,2,WALK
1759223391.63393,1.19321,9.888053,1.243937,-0.452574,0.604397,-0.803116,2,WALK
1759223391.65393,1.384148,9.317634,0.612167,-0.530503,0.423671,-0.964995,2,WALK
1759223391.67393,2.107197,8.479215,0.498892,-0.409219,0.248427,-1.033514,2,WALK
1759223391.69396,5.078251,8.820987,1.146823,-0.17069,-0.441361,-1.06997,2,WALK
1759223391.71395,7.563283,9.168146,1.532139,0.037924,-0.92482,-0.837923,2,WALK
1759223391.73389,9.19538,10.084228,1.877802,-0.188448,-0.656803,-0.380217,2,WALK
1759223391.75396,9.756072,9.844059,1.559523,-0.420769,-0.039661,0.120928,2,WALK
1759223391.77397,8.62556,10.296115,-0.024989,-0.100053,0.462126,0.667569,2,WALK
1759223391.79409,7.434894,13.478906,-1.037438,0.509986,0.769032,1.329241,2,WALK
1759223391.81390,6.917746,15.523255,-1.543811,1.207608,0.306775,1.725837,2,WALK
1759223391.83393,6.977153,15.607352,-2.678663,1.419478,-0.376008,1.894326,2,WALK
1759223391.85390,5.65256,12.297368,-5.188534,1.522993,-1.882862,2.270069,2,WALK
1759223391.87402,5.520131,12.79596,-5.651363,2.5021,-3.147924,3.123114,2,WALK
1759223391.89397,0.521786,16.614263,1.713799,2.560152,-3.358269,2.888159,2,WALK
1759223391.91398,-1.665167,17.103877,5.522525,2.074612,-2.320335,1.379986,2,WALK
1759223391.93395,-2.121861,17.931673,7.362918,1.39131,-0.312412,0.062724,2,WALK
1759223391.95411,-2.713977,14.551958,6.252308,0.792525,1.212258,-0.334864,2,WALK
1759223391.97389,-3.357569,10.674398,2.821567,0.60796,1.452844,-0.100605,2,WALK
1759223391.99393,-0.537349,9.993697,-4.566491,-0.389472,0.051616,1.050331,2,WALK
1759223392.01391,-0.39639,10.213664,-3.952677,0.024146,-0.478126,1.376462,2,WALK
1759223392.03298,-2.348113,9.07148,2.744204,0.047497,0.022133,0.871716,2,WALK
1759223392.05354,1.042974,7.337779,5.801899,-0.725643,-1.419334,0.800258,2,WALK
1759223392.07390,4.214842,6.073491,-1.761235,0.128456,-0.824759,1.310797,2,WALK
1759223392.09389,-0.506374,3.793463,-0.815226,0.539632,-0.736938,0.877416,2,WALK
1759223392.11398,-0.715567,3.243694,0.794127,0.1271,-1.276977,0.596116,2,WALK
1759223392.13316,-0.769736,3.293374,0.811036,0.00614,-1.506276,0.489008,2,WALK
