SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759223390.54653,-1.5483,11.472266,-1.245583,-0.830536,-0.085502,0.195774,9.24,1,WALK
1759223390.56653,0.926406,12.340164,0.391602,-0.664685,-0.62582,0.356129,9.26,1,WALK
1759223390.58654,1.414524,9.298181,-0.147992,-0.743359,-0.309121,0.547121,9.28,1,WALK
1759223390.60659,1.058087,7.65127,1.198597,-0.794117,0.180811,0.801461,9.30,1,WALK
1759223390.62650,1.019331,8.814553,0.345513,-0.74483,0.1879,1.207233,9.32,1,WALK
1759223390.64653,0.658854,9.940725,-0.087987,-0.64102,0.204002,1.329651,9.34,1,WALK
1759223390.66652,0.793977,10.926837,0.744597,-0.557066,0.125645,1.347109,9.36,1,WALK
1759223390.68653,-0.558747,11.17344,0.20231,-0.244973,0.066924,1.26899,9.38,1,WALK
1759223390.70653,-2.11393,10.402507,0.314239,-0.10764,0.068449,0.817024,9.40,1,WALK
1759223390.72650,-1.51538,9.735423,-1.138144,0.158936,0.254822,0.255967,9.42,1,WALK
1759223390.74652,-1.153257,11.801768,-2.037765,0.356248,0.134191,-0.003539,9.44,1,WALK
1759223390.76589,-2.111686,12.82903,-2.258929,1.020276,-0.199844,-0.169623,9.46,1,WALK
1759223390.78653,-2.958784,13.604303,-1.474978,1.809195,-0.270303,-0.749306,9.48,1,WALK
1759223390.80653,-2.337339,12.521076,-1.445948,2.737343,-0.41844,-1.274051,9.50,1,WALK
1759223390.82651,-0.352696,11.164312,-2.664896,3.261366,-0.72029,-1.484282,9.52,1,WALK
1759223390.84653,-0.569072,10.763433,-2.315043,2.900263,-0.365421,-2.413713,9.54,1,WALK
1759223390.86654,-0.684293,13.107057,-1.111358,2.361835,0.855636,-2.949697,9.56,1,WALK
1759223390.88653,1.376516,14.595652,2.984672,2.087099,0.543604,-2.483817,9.58,1,WALK
1759223390.90653,1.437718,16.027983,6.593182,1.191035,-0.888161,-2.099089,9.60,1,WALK
1759223390.92651,0.981323,14.787188,7.5356,-0.264523,-2.812258,-1.890468,9.62,1,WALK
1759223390.94654,-2.790143,11.506533,0.170886,-0.853338,-3.284376,-2.101165,9.64,1,WALK
1759223390.96651,-3.353828,10.666917,-8.078934,-0.622618,0.40354,-2.32006,9.66,1,WALK
1759223390.98653,0.624438,12.024429,-3.168726,-0.312648,3.124562,-1.78611,9.68,1,WALK
1759223391.00653,2.148197,8.985439,1.543512,-0.091614,3.449061,-1.229715,9.70,1,WALK
1759223391.02651,4.669142,5.265897,2.767248,0.574915,2.795691,-1.16051,9.72,1,WALK
1759223391.04654,5.038747,4.345027,1.070208,0.474096,2.236079,-1.146305,9.74,1,WALK
1759223391.06653,4.90557,4.060865,1.153706,-0.1808,1.38136,-0.81411,9.76,1,WALK
1759223391.08653,4.22816,4.245219,0.555156,-0.438799,1.250522,-0.429019,9.78,1,WALK
1759223391.10653,3.981108,4.438551,0.300023,-0.62903,1.06912,0.059433,9.80,1,WALK
1759223391.12611,4.190003,4.010737,-0.053121,-0.872834,0.637359,0.568165,9.82,1,WALK
1759223391.14609,4.639364,3.877559,-0.685939,-1.324043,0.339551,1.134425,9.84,1,WALK
1759223391.16651,4.166509,5.170877,-2.88636,-1.454192,0.642112,1.627158,9.86,1,WALK
1759223391.18643,1.755249,9.277681,-4.537012,-1.200838,1.225856,2.266567,9.88,1,WALK
1759223391.20653,-5.933879,13.864971,-4.674529,-0.872901,0.599775,1.742978,9.90,1,WALK
1759223391.22553,-20.577864,24.206426,-3.21227,-0.415947,-2.351785,-1.76121,9.92,1,WALK
1759223391.24652,-11.711836,22.612038,-7.575853,0.191647,-1.050819,-2.923148,9.94,1,WALK
1759223391.26627,-1.653496,8.895357,-3.979462,0.825633,-1.865661,-0.685111,9.96,1,WALK
1759223391.28653,5.114613,6.835745,-0.332046,-0.006765,-2.778858,0.962829,9.98,1,WALK
1759223391.30659,6.409128,9.981427,6.428731,-0.107737,-4.387311,2.116948,10.00,1,WALK
1759223391.32555,8.231864,17.639281,0.666336,0.43348,-2.427808,3.377639,10.02,1,WALK
1759223391.34655,2.407819,11.323826,-9.821614,0.36898,3.028692,1.271848,10.04,1,WALK
1759223391.36653,0.556502,8.703671,3.795408,-0.177449,-0.521412,0.182957,10.06,1,WALK
1759223391.38653,1.195156,7.70888,4.094384,-0.120437,-2.178937,0.440734,10.08,1,WALK
1759223391.40653,1.165827,8.981249,3.129072,0.144737,-1.958596,0.788414,10.10,1,WALK
1759223391.42558,1.041927,9.070433,2.645443,0.194556,-1.469036,0.922096,10.12,1,WALK
1759223391.44654,1.471237,12.433987,1.592743,-0.600669,1.232122,1.315938,10.14,1,WALK
1759223391.46653,-0.462081,11.039664,1.629254,-1.532963,2.500919,1.090527,10.16,1,WALK
1759223391.48653,-0.61097,9.077616,1.361702,-1.585101,2.174994,0.616925,10.18,1,WALK
1759223391.50653,1.67654,6.529437,-0.387262,-1.032678,-0.323542,0.768636,10.20,1,WALK
1759223391.52559,1.181838,7.834426,0.938228,-0.76201,-1.977711,0.770679,10.22,1,WALK
1759223391.54654,-0.0413,9.329007,1.398513,-1.17624,-1.486163,0.744315,10.24,1,WALK
1759223391.56654,-0.774824,8.785074,0.374393,-1.272413,-0.264162,0.634986,10.26,1,WALK
1759223391.58653,-0.890194,7.603685,-0.337433,-1.10356,0.461402,0.664135,10.28,1,WALK
1759223391.60641,-1.855806,7.78355,-2.158672,-0.98042,0.231657,0.671532,10.30,1,WALK
1759223391.62630,-2.356942,9.203461,-3.141492,-0.567164,-0.222292,0.544393,10.32,1,WALK
1759223391.64658,-0.004788,9.788843,0.181959,-0.360967,-0.346198,0.474443,10.34,1,WALK
1759223391.66634,1.890821,10.103082,1.292121,-0.637576,0.058968,0.650291,10.36,1,WALK
