SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1759223544.962035, -0.122703, 9.940576, -0.788291, -1.405743, -0.210840, 0.715664, -80.399277, -9.766449, -86.076797
1759223544.981996, -0.610222, 11.412112, -2.195782, -1.271607, -0.479483, 0.360209, -80.085281, -10.293304, -85.728119
1759223545.001733, 1.032799, 11.074230, -3.610456, -0.601168, -0.215024, 0.198312, -79.285995, -11.133560, -85.676117
1759223545.022076, 1.735048, 11.527782, -2.810344, 0.328422, 0.211746, 0.133550, -79.729111, -10.764938, -84.958298
1759223545.041972, 1.605312, 12.386552, -0.820613, 0.444897, 0.113599, 0.007943, -79.728104, -10.420425, -85.642227
1759223545.062068, 0.586579, 14.570662, -0.034566, 0.552414, 0.145454, -0.296220, -79.608215, -10.383026, -85.789520
1759223545.081947, 0.115969, 15.013141, 0.042497, 0.596243, 0.045326, -0.446831, -79.865326, -10.001099, -85.582626
1759223545.101982, -0.999878, 14.556447, -1.369334, 1.324813, -0.249702, -0.755431, -80.081085, -9.900330, -86.086319
1759223545.122014, -0.050877, 14.939070, -2.862268, 2.422502, 0.056247, -1.162739, -80.251373, -8.763062, -86.382355
1759223545.141945, 1.916858, 13.355755, -2.583942, 2.808296, 0.159314, -1.336627, -80.816010, -7.617844, -87.096313
1759223545.162038, 4.390966, 10.937012, -0.905308, 2.963333, -0.272693, -1.192944, -80.878677, -6.610123, -88.486481
1759223545.181952, 5.779154, 11.647492, 0.067935, 3.147193, -0.599878, -0.921237, -81.324615, -5.550278, -89.178391
1759223545.201976, 6.155044, 12.384906, 3.338265, 2.648869, -0.487664, -0.800166, -81.131027, -4.431473, -89.522125
1759223545.221985, 7.079654, 13.165865, 4.355202, 2.117496, -0.549263, -0.749561, -81.185730, -3.406891, -90.393921
1759223545.242110, 8.681974, 14.059351, 3.972579, 1.690415, -0.541113, -0.678238, -81.028442, -3.030090, -90.715408
1759223545.261987, 9.363274, 12.392238, 4.162469, 1.116345, 0.551112, -0.645315, -81.874344, -2.400467, -92.004181
1759223545.282139, 3.186084, 10.179846, -4.292804, 2.599380, 1.061782, -1.184935, -82.399078, -1.971039, -93.041138
1759223545.302032, -0.294188, 11.191995, -0.286406, 3.497732, 0.952118, -1.736273, -83.459442, -1.612900, -94.758484
1759223545.322016, -1.576881, 11.319337, 0.646434, 3.597274, 1.164223, -1.926919, -84.981796, -0.685928, -96.828369
1759223545.342000, -0.656011, 9.401880, 0.446818, 3.102865, 1.761966, -1.520800, -86.638275, -0.478333, -100.522415
1759223545.362039, 2.531270, 6.732196, 0.750433, 2.538345, 2.149021, -0.820685, -87.623413, 0.073380, -103.060272
1759223545.382034, 3.137003, 5.341015, 1.481712, 2.156709, 2.071333, -0.483891, -88.817001, 0.630981, -105.516586
1759223545.401171, 3.613150, 4.341585, 1.726519, 1.915354, 1.569150, -0.416232, -89.091217, 0.505798, -106.215576
1759223545.421300, 4.838233, 3.384503, 1.416170, 1.460529, 1.076104, -0.282338, -89.672211, 0.496552, -108.816696
1759223545.441948, 5.205593, 2.428169, 1.168670, 0.481938, 0.491979, -0.111022, -89.581253, 0.769287, -109.719040
1759223545.462145, 4.578761, 1.752256, 1.553837, -0.538955, 0.093511, 0.063099, -89.962936, 0.598648, -109.142792
1759223545.482084, 3.602376, 1.702427, 1.305289, -1.235997, 0.275341, 0.196934, -89.749222, 0.602966, -108.286972
1759223545.501777, 2.785953, 1.689259, 0.561141, -1.854959, 0.536231, 0.350973, -89.536469, 0.478943, -108.232086
1759223545.521954, 1.437868, 2.259079, -1.161337, -2.388507, 0.712745, 0.485563, -89.842957, 0.277039, -107.950577
1759223545.541952, 0.813280, 6.164770, -5.016152, -2.414437, 1.008029, 0.815707, -89.313156, 0.510254, -107.430450
1759223545.561969, 0.772429, 12.919262, -16.028731, -0.584187, 0.977379, 0.995175, -89.099503, 0.918320, -107.577698
1759223545.581813, 0.334440, 21.618743, -20.726304, 0.726976, 2.297261, 0.464383, -89.724365, 1.214203, -109.093460
1759223545.601964, -2.989460, 19.805285, -6.110003, -0.846951, -0.174729, -0.830135, -89.549789, 0.623154, -109.216415
1759223545.621949, 0.755670, 11.870601, -6.538415, -0.581874, -1.961828, -1.245220, -90.020050, -0.700348, -107.454834
1759223545.641939, 3.343203, 5.849334, -6.186767, 0.406991, -0.093302, -1.454092, -90.601440, -1.099564, -107.413528
1759223545.661973, 8.223933, 5.715857, -0.665139, -1.112561, 1.203333, -0.289875, -90.866241, -1.809464, -108.203903
1759223545.681953, 11.309161, 11.936741, 3.554941, -2.078506, 0.238282, 1.921050, -89.884811, -0.533066, -107.316666
1759223545.701950, 2.907608, 24.344093, -26.450841, 2.876042, -4.444733, 0.820350, -88.798920, -0.173645, -105.586731
1759223545.721213, 4.616021, 11.579107, 17.550995, -0.134598, -0.480835, -0.456169, -88.840332, -0.228806, -105.081055
1759223545.742024, 1.547552, 1.225233, 8.168418, -1.319689, 0.315588, -1.071407, -89.397125, -0.973282, -104.480026
1759223545.761766, 1.974468, 0.766593, 4.730194, -2.182381, 0.227440, -0.760242, -89.639908, -2.141403, -104.632828
1759223545.781954, 5.398775, 4.490176, 3.919009, -3.054244, -0.468606, 0.629785, -89.774139, -2.508835, -102.259109
1759223545.802050, 7.805995, 9.485228, 4.251504, -3.541993, -1.127180, 2.041538, -88.097488, -2.684555, -101.137924
1759223545.821608, 5.138256, 13.645453, -2.807052, -1.980868, -1.551375, 1.655630, -86.730301, -2.173508, -98.459610
1759223545.841928, 4.166360, 13.901633, 0.647183, -1.254631, -0.942805, 0.439887, -86.118530, -2.540894, -96.936264
1759223545.861952, 4.332906, 10.727520, 0.615011, -1.237230, -0.316858, 0.103849, -86.102081, -2.925690, -96.819061
1759223545.882003, 3.983652, 8.674193, 0.188094, -1.540788, 0.315283, 0.297024, -86.302216, -3.026352, -95.769196
1759223545.902070, 2.616563, 8.421305, 0.953192, -2.014499, 0.323015, 0.431804, -86.618088, -4.068405, -95.341339
1759223545.921960, 2.164059, 9.326463, 1.179743, -2.068658, -0.324111, 0.516933, -85.947372, -4.548065, -95.219604
1759223545.941988, 1.568501, 8.801534, 0.627730, -1.614811, -0.925144, 0.503603, -85.380890, -5.160965, -93.711502
1759223545.961953, 0.783951, 7.625532, -0.530765, -0.987130, -1.133177, 0.455884, -84.746124, -5.416733, -92.059158
1759223545.981956, 0.217723, 7.792827, -0.484826, -0.808043, -0.877952, 0.614035, -83.886459, -5.321732, -92.365509
1759223546.002046, 0.125247, 9.886856, 0.445322, -1.013506, -0.185051, 0.847389, -83.526794, -5.353134, -91.460541
1759223546.021944, -0.305859, 10.704027, 1.108216, -1.045671, 0.415715, 0.611111, -83.535217, -5.302505, -91.444336
1759223546.041944, 0.243011, 9.449615, 0.483329, -1.043561, 0.338872, 0.527172, -83.548157, -5.937790, -91.207321
1759223546.061955, 1.236456, 8.563910, -0.603040, -1.093130, 0.427136, 0.488267, -83.521927, -6.299744, -91.117569
1759223546.081956, 3.318214, 9.516203, -1.431134, -1.206325, 0.586138, 0.494339, -83.485718, -6.361938, -90.690750
1759223546.102056, 3.501520, 9.604490, -1.205929, -1.181514, 0.248643, 0.549781, -83.554489, -6.792099, -90.522278
1759223546.122017, 2.000954, 9.238027, -1.026215, -1.148813, -0.273706, 0.568654, -83.102417, -6.845795, -90.260345
1759223546.141946, 0.330549, 9.804854, -1.797597, -1.276461, -0.614319, 0.545715, -82.862564, -7.288528, -89.613464
1759223546.161966, -0.147543, 11.394604, -3.325247, -1.061745, -0.868350, 0.430689, -82.380264, -7.899811, -88.894592
1759223546.181958, -0.656011, 12.005425, -2.708141, -0.202163, -0.651184, 0.173781, -81.897339, -8.000183, -88.323608
1759223546.202053, -0.765546, 12.107478, -1.436970, 0.378336, -0.004664, -0.096168, -82.185776, -7.825882, -88.050842
1759223546.221042, -0.265756, 14.302961, -1.033397, 0.532803, 0.428797, -0.380887, -82.318619, -7.754013, -88.608307
1759223546.241968, -0.967108, 16.525528, 0.074520, 0.879066, 0.339611, -0.749611, -82.203903, -7.761246, -88.864792
1759223546.262146, -0.196175, 17.020080, -0.599748, 1.631231, 0.148480, -1.178762, -83.280029, -7.427948, -89.032104
1759223546.282008, 3.089717, 13.721768, -2.711433, 2.111966, 0.539575, -1.304672, -83.394989, -6.920883, -90.311554
1759223546.302152, 5.232827, 10.890924, -2.902820, 2.661373, 0.591794, -1.109874, -84.098679, -6.960205, -91.254730
1759223546.321452, 5.623980, 11.293449, 0.275333, 3.138580, 0.309954, -0.902197, -84.882645, -5.361374, -92.321732
1759223546.341971, 7.153575, 11.828553, 3.234118, 3.030862, 0.188876, -0.580776, -85.087936, -4.339035, -93.818329
1759223546.361951, 7.791630, 12.254572, 4.715380, 2.530189, -0.075789, -0.346133, -85.311707, -3.780945, -94.901962
1759223546.381959, 8.355465, 12.775310, 2.912696, 2.287309, -0.142997, -0.480320, -85.409943, -2.408676, -95.675598
1759223546.401954, 9.847202, 12.270433, 0.978480, 2.271874, -0.092500, -0.510544, -85.582306, -1.819824, -96.819641
1759223546.421845, 9.277531, 9.715371, 1.326687, 2.033534, -0.659708, -0.201396, -85.583603, -1.205826, -97.253036
1759223546.442011, 4.264372, 9.106645, -0.078260, 2.048669, -0.624603, -0.407005, -85.481918, -0.512817, -98.102386
1759223546.461953, 1.082030, 9.695769, -0.469413, 2.415642, -0.436313, -0.787082, -85.533112, -0.272736, -98.220810
1759223546.481983, 0.057461, 9.229198, 0.929848, 2.697845, 0.417447, -1.085553, -85.723419, 0.375046, -99.683487
1759223546.501951, -0.753725, 8.674342, 1.001076, 2.691920, 1.063519, -1.172664, -86.450821, 0.420822, -101.006317
1759223546.521958, 1.870620, 7.550564, 0.729783, 2.415209, 1.221668, -0.859476, -87.683533, 0.623032, -103.632965
1759223546.541065, 2.704700, 7.077110, 0.817919, 2.299949, 1.375879, -0.705654, -88.436752, 1.173721, -105.631409
1759223546.561961, 3.093009, 5.787833, 1.006313, 1.972173, 1.356191, -0.516557, -88.946732, 1.139648, -106.793137
1759223546.581975, 3.127725, 4.280982, 1.036989, 1.785543, 1.169249, -0.503153, -89.518143, 0.875961, -108.853760
1759223546.602045, 3.411887, 3.131915, 1.161188, 1.113242, 1.019525, -0.529286, -89.877777, 0.661026, -110.146515
1759223546.621791, 3.923797, 1.600524, 1.298256, 0.085494, 0.629207, -0.527281, -90.377258, 0.409256, -110.392227
1759223546.641273, 4.561403, 1.522563, 1.172710, -0.958247, 0.279647, -0.300763, -90.365341, 0.232483, -111.022018
1759223546.661966, 4.453215, 1.649904, 0.609624, -1.635148, 0.239945, 0.036058, -90.290451, 0.141342, -110.503555
1759223546.681967, 3.329137, 2.577807, -0.820014, -1.989897, 0.362066, 0.267113, -90.292572, -0.408783, -109.480682
1759223546.701991, 2.024896, 4.869208, -3.296666, -2.052210, 0.529230, 0.401752, -90.454483, -0.411392, -108.508987
1759223546.722100, 2.111836, 8.936657, -8.587852, -1.313325, 0.479980, 0.697853, -89.951172, 0.163773, -108.587143
1759223546.741856, 2.829049, 18.012028, -24.447492, 1.686303, 1.520707, 0.858947, -89.818375, 0.791016, -109.381332
1759223546.761962, 2.878429, 24.158393, -16.327258, 1.184977, 2.643211, 0.686164, -89.818741, 1.436600, -112.242584
1759223546.781965, -1.765424, 16.107141, -6.300342, -0.625061, -0.832691, -0.873880, -90.307678, 1.108932, -111.623337
1759223546.801961, 2.048539, 5.811027, -6.518513, -0.584870, -1.354911, -1.493111, -91.010712, -0.368027, -110.522293
1759223546.821964, 3.069367, -0.197671, -3.534291, -0.327902, -0.148164, -1.324118, -91.268341, -0.928314, -110.193573
1759223546.841992, 10.146028, 3.175011, 4.105607, -1.379530, 0.139746, 0.678157, -91.215714, -0.473511, -109.469574
1759223546.861760, 11.160421, 12.360066, 6.983138, -1.819977, -0.110454, 2.453088, -89.639038, 1.125671, -108.668198
1759223546.881546, -0.141707, 26.483911, -26.979211, 2.312120, -2.605105, 0.333623, -89.244720, 1.263504, -107.508850
1759223546.901953, 2.815731, 12.121095, 17.305888, -1.526909, -0.257489, -0.665949, -89.442657, 0.133759, -107.509598
1759223546.921893, 1.400009, 2.340631, 7.328352, -2.083954, 0.336018, -1.051042, -90.088226, -0.955475, -106.549911
1759223546.941685, 2.233641, 1.502810, 4.439149, -2.350585, 0.055139, -0.628662, -90.108994, -1.773682, -105.204391
1759223546.961965, 5.625925, 4.706552, 3.943849, -2.769496, -1.095960, 0.737888, -89.681961, -1.712738, -103.360229
1759223546.982018, 6.988375, 9.256283, 3.195511, -2.636786, -2.238989, 1.740194, -88.130432, -1.275375, -101.197861
1759223547.001980, 4.120122, 12.742540, -2.786551, -1.354078, -2.392017, 1.069413, -86.906403, -1.310211, -98.738144
1759223547.021404, 3.864990, 12.854469, 0.975338, -1.416191, -1.391461, 0.162730, -86.209213, -1.981094, -97.422440
1759223547.041951, 3.454234, 10.032004, 0.505326, -1.844732, -0.804803, -0.096839, -86.010742, -2.747757, -95.956100
1759223547.061962, 2.976292, 8.735993, 0.629525, -2.300231, -0.505742, -0.060423, -85.803802, -3.703293, -95.435760
1759223547.081964, 3.262698, 9.590124, 1.254113, -2.468625, -0.631767, 0.251686, -85.479355, -4.373642, -93.713943
1759223547.101956, 2.524835, 9.626786, 0.977882, -2.027113, -1.046087, 0.470277, -84.720383, -5.280533, -91.999069
1759223547.121959, 1.226579, 8.711901, 0.082750, -1.178890, -1.283340, 0.477797, -84.065613, -5.721252, -91.121109
1759223547.141315, 0.284162, 8.154651, -0.172083, -0.595929, -1.035955, 0.478023, -83.139099, -5.948975, -90.227631
1759223547.161984, -0.033668, 9.001450, -0.225504, -0.666830, -0.184852, 0.716265, -82.524078, -5.932159, -89.957718
1759223547.181967, -0.384269, 10.630405, -0.480187, -1.074965, 0.653479, 0.928936, -83.144058, -5.927383, -89.714401
1759223547.202063, -0.673818, 10.404153, -0.490362, -0.985513, 0.526321, 0.522102, -82.960312, -6.480911, -90.249817
1759223547.221956, 0.785149, 8.801085, 0.509666, -0.780584, 0.028399, 0.389540, -82.942215, -6.266678, -89.288635
1759223547.241685, 2.198027, 7.971943, 1.033697, -0.839015, -0.083237, 0.532729, -82.856934, -6.365540, -89.498123
1759223547.261958, 3.267337, 8.648006, 0.588525, -1.153258, 0.246228, 0.683183, -82.820709, -7.043793, -89.392105
1759223547.281907, 3.959411, 9.641899, -0.080056, -1.519355, 0.854336, 0.722202, -82.827469, -7.312912, -89.332489
1759223547.302022, 3.199402, 9.467571, -1.281197, -1.640606, 0.873412, 0.771510, -83.148758, -7.628174, -89.253571
1759223547.321960, -0.318279, 10.267833, -2.562095, -1.333370, -0.192439, 0.791078, -82.850647, -7.893967, -88.612152
1759223547.342001, -2.047042, 10.946889, -2.849399, -0.899200, -1.126745, 0.432481, -82.050018, -8.238892, -88.094925
1759223547.360966, -1.000776, 10.821941, -2.101062, -0.295151, -0.671788, 0.056578, -81.483505, -8.346893, -87.094421
1759223547.381967, 1.801637, 11.896788, -1.619528, 0.093934, 0.328448, -0.059707, -81.902695, -8.610519, -86.934341
1759223547.402063, 2.088941, 11.659912, -2.423830, 0.292730, 0.175725, -0.125211, -81.857529, -8.555267, -87.362335
1759223547.421957, 1.093851, 14.294731, -0.683545, 0.466453, -0.548711, -0.255572, -81.768799, -8.343781, -87.024734
1759223547.441954, -0.122254, 14.467712, -0.641646, 0.752198, -0.327507, -0.565845, -81.497681, -7.938568, -88.002197
1759223547.461980, 0.398335, 15.099781, -2.859575, 1.928131, 0.014996, -0.812901, -81.463013, -7.526352, -88.068451
1759223547.481875, 1.680730, 14.176068, -2.762161, 2.697865, 0.496743, -0.992221, -82.137955, -6.652481, -89.015198
1759223547.501979, 3.462465, 11.774684, -1.116297, 2.940070, 0.320036, -0.983508, -82.809982, -5.527390, -89.950806
1759223547.521984, 5.190330, 11.395352, 0.592116, 3.228570, -0.354878, -0.834670, -83.251694, -4.145538, -90.705322
1759223547.542001, 6.484994, 11.817929, 1.996764, 3.165036, -0.432929, -0.599076, -83.357468, -3.034256, -91.947998
1759223547.561785, 7.121403, 12.553697, 4.010587, 2.529033, -0.524997, -0.561109, -83.102463, -1.639908, -93.285629
1759223547.581972, 8.239346, 12.799552, 2.723704, 1.921420, -0.445612, -0.674892, -83.451874, -1.032471, -93.012650
1759223547.602075, 9.974244, 12.615797, 1.533935, 1.504967, -0.419951, -0.597914, -83.252075, -0.704468, -93.789032
1759223547.621963, 9.587730, 10.165780, -1.199345, 1.773759, -0.863079, -0.418750, -83.400009, -0.263580, -94.764801
1759223547.641943, 3.757999, 8.580519, -0.449062, 2.029598, -0.856473, -0.866277, -83.115921, -0.076508, -95.219650
1759223547.661967, 0.526575, 9.899725, 0.228048, 2.342566, -0.035645, -1.286139, -83.311356, 0.397705, -95.787109
1759223547.681970, -0.859219, 9.595960, 1.174954, 2.599914, 0.979393, -1.520716, -84.216492, 0.898102, -97.133652
1759223547.701970, -1.133954, 9.077915, 0.853234, 2.681541, 1.524035, -1.431026, -85.545975, 1.008072, -99.917831
1759223547.721967, 1.787122, 7.521684, 0.808791, 2.540566, 1.720374, -0.824051, -87.104797, 1.114761, -101.263412
1759223547.741962, 2.975244, 5.822998, 1.437269, 2.195261, 1.809399, -0.432526, -87.470856, 1.243927, -104.143570
1759223547.762038, 3.305345, 4.324676, 1.366790, 1.767831, 1.611187, -0.390865, -88.345840, 1.683578, -106.469147
1759223547.782001, 3.878008, 3.136554, 1.167921, 1.196585, 1.389785, -0.411971, -88.824265, 1.642075, -107.816193
1759223547.801961, 4.315249, 1.836652, 1.102380, 0.381911, 1.026773, -0.447150, -89.097305, 1.692535, -108.871521
1759223547.821968, 4.698920, 1.491887, 1.080982, -0.635841, 0.472145, -0.346674, -89.818802, 1.096954, -109.656601
1759223547.841956, 4.644452, 1.641674, 0.252588, -1.559084, 0.059715, -0.099211, -89.707321, 1.105713, -109.300034
1759223547.861962, 3.842843, 2.719963, -0.403273, -2.186684, 0.106600, 0.152957, -89.477859, 0.830765, -108.166565
1759223547.882026, 2.284966, 4.203320, -2.071583, -2.437844, 0.189324, 0.196022, -89.525513, 0.701080, -107.192154
1759223547.901963, 1.746720, 7.629872, -5.935824, -2.034911, 0.315976, 0.308270, -89.675964, 0.481659, -106.565567
1759223547.921968, 0.947056, 13.842376, -14.869489, 0.016774, 0.636513, 0.440258, -89.650330, 0.492813, -106.441925
1759223547.941958, 0.332794, 25.047689, -23.422624, 2.144672, 2.435338, 0.588549, -89.564621, 0.917465, -108.107269
1759223547.961180, -0.842310, 25.686492, -13.721319, 0.797322, 0.762567, -0.464337, -89.906952, 1.286987, -110.378143
1759223547.981973, 1.393874, 9.945065, -6.477513, 0.226525, -0.574944, -1.166211, -90.527390, 1.114761, -110.067902
1759223548.001971, 1.801487, 1.382352, -5.101445, -0.079380, 0.619148, -1.542264, -90.641785, 0.070023, -110.488937
1759223548.021972, 7.523779, 0.440533, -0.447267, -0.937902, 0.400900, -0.322072, -91.706223, -0.941650, -110.581741
1759223548.041946, 16.076316, 11.579107, 6.057779, -1.934294, 0.829746, 2.295123, -91.755234, -0.777344, -110.582123
1759223548.061685, 12.166734, 17.215507, -3.254768, 0.578468, -0.436346, 2.109336, -90.298828, 0.809097, -110.263580
1759223548.081974, -2.535609, 25.621100, -12.390143, 1.845772, -1.964320, -0.365899, -90.155014, 1.192108, -109.816605
1759223548.102003, 2.163311, 6.705710, 16.075568, -1.337030, -0.546374, -0.738166, -90.310013, 0.491486, -109.268326
1759223548.121999, 0.992247, -0.278775, 6.810905, -1.704028, -0.539220, -1.079830, -90.975067, -0.911804, -108.213852
1759223548.141974, 3.077297, 0.980874, 4.022408, -2.080929, -0.768644, -0.549040, -91.041306, -1.219604, -106.516830
1759223548.161984, 7.288249, 5.371840, 4.582053, -2.878865, -1.474569, 1.023463, -90.458801, -1.790207, -104.479568
1759223548.181979, 8.818144, 9.750237, 3.014001, -3.104346, -0.802212, 2.318071, -89.394470, -1.430359, -102.083954
1759223548.202005, 3.929633, 12.215516, -5.930587, -1.676190, 0.575688, 1.398759, -88.196564, -0.680557, -101.375504
1759223548.221975, 2.054824, 11.537209, 0.956184, -1.689821, -0.747248, 0.119919, -88.087906, -1.286957, -100.098572
1759223548.241960, 3.390040, 10.922198, 0.418536, -1.955936, -1.709479, -0.019358, -87.293869, -1.761841, -97.717102
1759223548.261976, 3.304298, 10.054450, 0.147543, -2.207744, -1.464093, 0.196560, -86.861847, -2.931915, -96.556671
1759223548.281374, 2.817227, 10.091410, 0.316334, -2.209958, -0.808073, 0.335202, -86.463654, -3.033768, -95.549484
1759223548.302044, 2.218826, 9.779566, 0.717512, -1.788297, -0.367622, 0.387369, -86.000778, -4.070862, -94.219101
1759223548.322002, 1.280150, 8.905383, 0.445920, -1.052917, -0.113157, 0.372142, -86.007172, -4.050888, -93.642059
1759223548.341962, 0.157868, 7.993790, 0.395043, -0.524324, 0.008545, 0.344776, -85.771072, -4.043259, -93.373352
1759223548.362046, -0.449811, 8.602367, -0.011672, -0.503987, 0.077241, 0.502092, -85.383392, -4.295624, -93.398285
1759223548.381506, -0.429610, 10.686818, -0.462380, -0.962803, 0.251181, 0.815836, -85.469437, -3.904175, -93.283081
1759223548.401856, -0.507720, 10.948834, -0.501735, -1.170766, 0.459253, 0.507758, -85.371887, -4.250183, -92.969025
1759223548.421975, 0.809390, 9.289802, -0.400131, -0.864997, 0.506727, 0.083320, -85.391022, -4.771744, -93.136627
1759223548.441949, 2.883217, 8.497920, 0.629825, -0.736552, 0.272436, 0.177362, -85.609665, -4.973480, -93.416412
1759223548.461971, 3.019836, 7.826945, 0.972345, -0.908713, 0.018284, 0.249627, -85.568649, -5.358994, -92.321838
1759223548.481977, 3.615245, 8.028057, 0.179565, -1.107592, -0.139536, 0.361015, -85.532532, -5.385681, -92.270859
1759223548.501974, 3.872771, 9.047389, -0.118663, -1.202502, -0.104346, 0.473197, -85.638535, -6.092056, -91.928375
1759223548.521989, 3.383905, 9.553164, -0.168642, -1.424569, 0.199716, 0.492662, -85.313126, -6.468979, -91.343918
1759223548.541963, 0.273089, 9.355792, -2.083554, -1.589009, -0.196192, 0.622949, -84.878815, -6.971237, -90.746277
1759223548.561977, -2.377592, 10.750115, -3.410540, -1.127588, -1.109946, 0.464915, -84.006012, -6.902924, -90.106277
1759223548.581977, -2.223914, 12.252327, -1.316811, -0.363556, -0.539888, 0.115076, -83.793350, -7.104446, -89.599838
1759223548.601555, -0.001197, 12.457630, -0.697910, 0.083949, 0.859140, 0.078629, -84.400864, -7.031769, -89.774796
1759223548.621972, 1.947833, 11.327118, -2.393005, 0.181595, 1.135533, -0.022045, -84.635895, -6.890930, -90.516373
1759223548.641951, 2.554164, 12.842647, -1.835006, 0.373611, 0.113841, -0.046372, -85.185654, -6.681992, -90.927505
1759223548.661976, 1.127070, 15.032444, -0.110582, 0.628317, -0.286222, -0.219598, -84.977386, -6.647430, -90.970474
1759223548.681978, -0.130783, 15.365238, -1.642871, 1.511263, -0.108687, -0.491239, -85.256241, -6.132248, -91.847672
1759223548.701994, -0.188244, 14.246398, -2.499547, 2.335264, 0.259673, -0.926352, -85.602203, -5.393951, -92.757523
1759223548.721975, 2.288258, 12.347945, -1.943493, 2.873812, 0.354855, -1.084466, -85.969528, -4.440445, -93.606186
1759223548.741963, 4.646098, 11.729344, 0.581192, 3.126864, -0.152440, -0.956894, -86.543350, -3.753754, -94.587540
1759223548.761975, 5.609914, 12.027571, 1.566855, 3.272441, -0.347085, -0.808316, -86.761124, -2.660324, -96.546753
1759223548.781219, 6.804022, 12.639439, 3.644873, 2.747535, -0.450382, -0.575567, -86.682968, -1.873428, -96.653061
1759223548.802006, 8.230068, 13.137733, 3.962404, 1.995926, -0.767796, -0.406140, -86.769241, -1.077927, -97.361343
1759223548.821977, 10.327987, 13.152696, 2.296039, 1.380054, -0.634627, -0.278651, -86.840866, -0.741898, -98.192139
1759223548.841965, 10.251223, 10.748619, -0.003142, 1.654055, 0.246006, -0.378965, -87.153534, -0.215515, -98.503326
1759223548.862051, 4.876690, 9.736470, -1.858798, 2.865386, 0.284809, -0.679495, -87.426025, 0.449203, -99.800369
1759223548.881607, 0.930746, 10.699986, 0.926556, 3.307768, 0.179316, -0.950006, -87.714081, 1.118057, -101.698517
1759223548.901993, -1.437269, 10.035895, 1.493234, 3.182283, 0.656741, -1.285562, -88.748718, 0.971298, -103.514969
1759223548.921979, -1.188123, 9.168146, 0.771681, 2.834203, 1.469064, -1.172933, -89.725052, 1.363571, -105.767838
1759223548.941983, 1.657985, 6.955605, 0.704643, 2.346872, 1.641961, -0.660337, -90.977356, 1.570801, -107.643311
1759223548.962091, 2.698714, 5.413589, 0.841263, 1.959645, 1.695954, -0.357669, -91.159836, 1.228943, -110.568710
1759223548.982012, 3.849727, 4.391564, 1.273865, 1.554532, 1.255105, -0.213446, -91.633881, 1.732513, -112.010422
1759223549.002001, 3.882348, 2.525883, 1.280599, 0.994047, 0.828227, -0.336252, -91.773926, 1.446030, -113.127930
1759223549.022002, 4.203620, 1.818247, 1.024718, 0.282598, 0.733001, -0.407322, -91.908218, 1.308060, -113.911118
1759223549.041971, 4.018069, 1.697938, 0.787692, -0.608165, 0.405547, -0.293963, -92.126038, 0.853058, -114.304504
1759223549.062160, 3.014300, 2.719364, 0.332345, -1.421929, 0.138302, -0.184104, -91.833969, 0.459702, -113.779846
1759223549.082167, 2.386869, 3.504513, -0.719009, -1.892277, -0.071588, -0.084732, -92.412094, 0.367615, -113.172775
1759223549.102085, 2.277784, 4.461296, -1.959205, -2.112170, -0.018060, 0.122162, -92.179733, 0.328674, -111.707016
1759223549.122071, 2.541595, 6.318747, -4.569932, -1.939070, 0.322158, 0.432397, -92.465256, 0.333710, -110.992035
1759223549.142033, 1.597232, 9.333795, -10.885836, -0.772786, 0.899397, 0.388351, -92.374557, 0.148254, -111.116119
1759223549.162098, 0.562338, 16.040403, -18.104953, 0.943205, 2.151810, 0.214686, -92.451981, 0.710236, -112.062424
1759223549.182167, 1.310227, 21.595100, -14.000094, 0.978010, 1.337982, 0.058922, -92.356735, 1.327072, -113.870331
1759223549.201973, 0.371251, 15.497368, -6.016629, 0.084840, -1.252028, -0.948860, -92.617188, 0.835251, -114.058975
1759223549.222082, 2.064999, 6.953510, -5.182100, 0.133339, -1.151369, -1.251197, -93.408844, 0.323105, -113.151520
1759223549.241994, 3.037494, 1.142932, -4.341436, -0.298823, 0.441389, -0.836802, -93.754074, -0.950378, -113.328781
1759223549.262007, 13.524396, 8.344242, 3.629460, -1.850537, 0.293403, 1.500779, -93.507309, -0.806335, -113.404922
1759223549.282167, 11.079617, 20.273351, -13.292159, 2.040664, -2.324103, 2.121753, -92.884247, 0.954620, -112.452454
1759223549.302011, -0.111630, 22.172103, -0.625186, 1.117151, -1.950542, -0.516505, -92.100876, 1.681305, -111.403778
1759223549.322006, 2.335544, 3.893720, 15.557822, -1.744885, -1.001868, -1.254777, -92.184494, 1.166367, -110.295395
1759223549.342005, 1.448193, -0.465971, 4.925771, -1.768797, -0.754754, -1.356920, -92.705032, -0.200180, -108.607956
1759223549.362119, 3.089717, 1.288230, 4.378247, -2.395711, -1.163266, -0.455753, -93.497238, -1.481964, -107.357376
1759223549.382080, 8.175301, 7.216573, 3.799598, -3.303367, -1.398491, 1.641843, -92.781860, -1.671677, -105.553329
1759223549.401991, 8.249072, 12.285397, -0.082151, -3.022623, -0.595247, 2.889009, -91.113342, -1.195221, -103.078156
1759223549.422089, 1.603068, 13.505093, -2.198625, -1.775684, -1.094164, 1.200698, -89.758255, -0.454056, -101.821213
