SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759259128.41383,3.317765,15.565304,1.366042,-0.703093,-2.221624,-0.506204,9.00,4,WALK
1759259128.43380,1.996615,12.898013,-0.462231,-0.573232,-2.177242,-0.524956,9.02,4,WALK
1759259128.45381,1.231069,8.633342,-0.19408,-0.478786,-1.31222,-0.391559,9.04,4,WALK
1759259128.47380,0.803255,4.533271,0.728885,-0.021472,-1.141399,-0.496775,9.06,4,WALK
1759259128.49380,0.762404,3.614945,0.948403,0.459096,-0.987117,-0.632635,9.08,4,WALK
1759259128.51380,0.953491,5.082441,1.669507,0.672346,-1.114288,-0.634653,9.10,4,WALK
1759259128.53330,1.295862,6.826916,2.131288,0.651334,-1.320148,-0.5398,9.12,4,WALK
1759259128.55322,2.032827,10.733056,2.371457,0.44195,-1.851866,-0.199293,9.14,4,WALK
1759259128.57360,2.786851,13.319243,1.355717,-0.134473,-2.090595,0.449243,9.16,4,WALK
1759259128.59380,2.706944,11.533169,-0.74729,-0.477224,-1.107026,0.315447,9.18,4,WALK
1759259128.61382,2.512116,9.334244,-0.535254,-0.619363,0.055118,0.069124,9.20,4,WALK
1759259128.63379,2.123358,8.099285,-0.341473,-0.85977,0.539269,0.069648,9.22,4,WALK
1759259128.65380,1.891419,6.959795,-0.301669,-1.102974,0.772914,0.15028,9.24,4,WALK
1759259128.67382,2.161814,6.527043,-0.496348,-1.33472,0.933876,0.081818,9.26,4,WALK
1759259128.69380,2.845958,7.409007,-1.053299,-1.729486,1.277916,-0.144592,9.28,4,WALK
1759259128.71380,3.376722,9.162011,0.35494,-1.999354,1.477651,-0.267856,9.30,4,WALK
1759259128.73328,3.900304,9.662848,0.611868,-1.973422,1.124319,-0.226871,9.32,4,WALK
1759259128.75386,4.229657,9.492411,-0.218471,-2.096995,0.920582,-0.355872,9.34,4,WALK
1759259128.77381,3.692607,9.932046,0.190638,-2.196319,0.737296,-0.410477,9.36,4,WALK
1759259128.79381,2.141164,10.220548,-7.475446,-0.815028,0.575493,-0.396122,9.38,4,WALK
1759259128.81381,2.920028,9.729287,0.502633,-0.376231,0.50864,-0.285123,9.40,4,WALK
1759259128.83379,3.640683,8.480562,1.923292,0.169749,-0.533464,-0.102291,9.42,4,WALK
1759259128.85382,4.05084,8.434324,-0.44607,0.489868,-0.660386,-0.147662,9.44,4,WALK
1759259128.87380,4.579809,9.571569,0.538845,0.531508,-0.245624,-0.247358,9.46,4,WALK
1759259128.89379,4.891953,10.143634,0.433949,0.734586,-0.176579,-0.203351,9.48,4,WALK
1759259128.91383,4.511274,10.21546,0.804901,0.70937,0.020207,-0.074856,9.50,4,WALK
1759259128.93378,3.984999,9.479841,1.397166,0.776968,-0.216038,0.162256,9.52,4,WALK
1759259128.95381,3.507505,9.323021,0.679355,0.729543,-0.488853,0.371069,9.54,4,WALK
1759259128.97372,3.424457,8.911518,0.570269,0.553096,-0.459179,0.444908,9.56,4,WALK
1759259128.99379,3.589656,9.767445,0.713771,0.597754,-0.373125,0.40112,9.58,4,WALK
1759259129.01379,4.067898,11.326519,0.425569,0.609153,-0.248361,0.533356,9.60,4,WALK
1759259129.03377,4.048146,10.419715,0.650175,0.576519,-0.07353,0.485236,9.62,4,WALK
1759259129.05380,3.201796,9.697863,0.25199,0.630894,-0.292013,0.29535,9.64,4,WALK
1759259129.07359,0.839168,10.092159,-6.146514,3.385663,-1.000904,0.366336,9.66,4,WALK
1759259129.09381,0.618452,9.711181,-2.097919,2.233828,0.200704,1.279672,9.68,4,WALK
1759259129.11380,2.181417,11.23928,1.265635,1.464448,-0.184236,1.34276,9.70,4,WALK
1759259129.13377,2.814534,11.855787,2.223465,0.784424,-0.542562,0.88339,9.72,4,WALK
1759259129.15383,2.83249,12.605771,-0.624288,0.547878,-0.414165,0.355411,9.74,4,WALK
1759259129.17347,2.867206,12.068722,-1.345242,1.911272,0.29503,0.280744,9.76,4,WALK
1759259129.19378,2.901473,9.474006,0.060154,2.3109,0.243785,0.3304,9.78,4,WALK
1759259129.21381,3.662979,7.034164,-4.060716,1.474755,0.070394,0.315897,9.80,4,WALK
1759259129.23301,4.044256,6.521506,-3.7782,0.978165,0.865031,0.654183,9.82,4,WALK
1759259129.25382,4.172794,6.258593,0.331447,0.705741,0.512796,0.890463,9.84,4,WALK
1759259129.27335,4.745457,6.459257,0.402076,0.534121,-0.798103,1.081974,9.86,4,WALK
1759259129.29380,4.796184,6.593332,-1.140987,0.542872,-1.490997,1.137881,9.88,4,WALK
1759259129.31383,3.589507,6.669947,-1.694646,0.275842,-1.41672,0.787033,9.90,4,WALK
1759259129.33376,1.826327,6.343737,-1.718588,-0.091334,-1.057717,0.392457,9.92,4,WALK
1759259129.35380,0.570568,5.929689,-1.507449,-0.255396,-0.683716,-0.115788,9.94,4,WALK
1759259129.37321,-0.21877,5.993285,-1.608754,-0.323477,-0.331762,-0.609818,9.96,4,WALK
1759259129.39381,-0.530615,6.352116,-2.171541,-0.447649,-0.00435,-0.845941,9.98,4,WALK
1759259129.41280,0.399981,6.18123,-2.272247,-0.66444,0.383899,-0.961414,10.00,4,WALK
1759259129.43376,1.858499,7.406164,-2.274791,-0.964341,0.462359,-1.242549,10.02,4,WALK
1759259129.45372,3.664475,9.281272,-4.514567,-1.230171,0.666662,-1.08256,10.04,4,WALK
1759259129.47306,5.41329,10.587309,-7.404069,-1.290488,1.335649,-0.638077,10.06,4,WALK
1759259129.49293,6.754641,12.005425,-5.214422,-0.704996,1.706494,-0.032024,10.08,4,WALK
1759259129.51377,7.518242,10.575787,-2.593369,-0.131233,1.665256,0.36596,10.10,4,WALK
1759259129.53374,8.303241,8.795549,-4.904073,-0.054617,1.862831,0.13342,10.12,4,WALK
1759259129.55358,8.614637,7.50268,-4.76506,-0.250165,2.42083,0.05443,10.14,4,WALK
1759259129.57292,8.51827,5.135563,-3.725378,-0.311381,1.978449,0.03835,10.16,4,WALK
1759259129.59364,7.96102,4.237587,-1.181389,-0.428621,0.527726,-0.381816,10.18,4,WALK
1759259129.61377,6.202778,9.983222,-0.851288,-1.275772,-0.665544,-0.844781,10.20,4,WALK
1759259129.63374,4.679766,15.59553,3.348141,-2.041517,-1.266212,-0.664729,10.22,4,WALK
1759259129.65341,3.204789,15.567099,2.467674,-1.281248,-2.323244,-0.455086,10.24,4,WALK
1759259129.67276,1.344943,13.152248,-0.504279,-0.915183,-2.411717,-0.472423,10.26,4,WALK
1759259129.69377,0.317531,8.791957,-0.209493,-1.0788,-1.510851,-0.490154,10.28,4,WALK
1759259129.71376,-0.09098,5.330241,0.454749,-0.630718,-0.895848,-0.678055,10.30,4,WALK
1759259129.73375,-0.051475,4.288165,0.943465,-0.150505,-0.571687,-0.8121,10.32,4,WALK
1759259129.75341,0.440832,5.902006,1.94499,0.127644,-0.830433,-0.593137,10.34,4,WALK
1759259129.77378,0.929998,8.726117,2.50628,0.251891,-1.638323,-0.09071,10.36,4,WALK
