SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759223393.76072,2.351106,9.671228,-0.820762,-1.105675,-0.6652,0.517472,6,WALK
1759223393.78070,1.90354,10.630704,-2.121861,-0.910758,-0.656207,0.563836,6,WALK
1759223393.80070,0.552761,12.311733,-3.066224,-0.772417,-0.574782,0.508658,6,WALK
1759223393.82071,-0.847547,12.533047,-1.40794,-0.169721,-0.597706,0.344504,6,WALK
1759223393.84068,0.043694,11.215189,-1.955315,-0.12664,-0.453945,0.132362,6,WALK
1759223393.86070,0.800561,11.521347,-3.374627,0.11047,-0.489027,-0.010767,6,WALK
1759223393.87992,-1.611447,17.225533,-1.480963,1.200659,-0.557719,-0.422395,6,WALK
1759223393.90073,-3.814562,16.185252,-1.282993,2.266934,-0.351026,-0.935335,6,WALK
1759223393.91970,-1.969081,11.96607,-2.952051,3.003006,0.603758,-1.287029,6,WALK
1759223393.93980,3.55943,13.354558,-0.968006,3.01235,0.560724,-1.247081,6,WALK
1759223393.96070,3.705476,14.900913,4.039916,2.501835,0.503105,-1.262717,6,WALK
1759223393.98034,5.503073,15.967081,4.324078,2.169131,1.107153,-1.150425,6,WALK
1759223394.00074,7.936479,16.344317,4.568436,1.758704,1.202829,-0.479686,6,WALK
1759223394.02002,8.898649,15.106515,4.094234,1.423537,0.81164,0.272828,6,WALK
1759223394.04042,7.116914,11.574618,-1.968333,2.678205,-0.600544,0.253618,6,WALK
1759223394.06022,6.306327,9.708937,-0.921917,3.832715,-0.994035,-0.185035,6,WALK
1759223394.07989,3.813814,8.450185,4.424634,3.487567,0.221687,-0.715157,6,WALK
1759223394.10071,2.548029,8.432229,1.642572,3.46934,0.718234,-0.955522,6,WALK
1759223394.12069,2.479944,7.295881,0.965163,3.339989,1.050934,-0.849173,6,WALK
1759223394.14071,2.690334,5.565471,1.657386,2.865593,1.300729,-0.650185,6,WALK
1759223394.16073,2.689736,3.887136,1.867028,2.249788,1.371684,-0.43568,6,WALK
1759223394.18080,2.275539,2.790592,2.140267,1.661397,1.41292,-0.274025,6,WALK
1759223394.19998,2.599654,2.212542,2.392556,1.097209,0.951262,-0.07249,6,WALK
1759223394.22082,3.166182,1.75091,2.437746,0.416062,0.502276,0.023716,6,WALK
1759223394.24076,4.208857,1.413028,1.922993,-0.386066,0.438444,0.079471,6,WALK
1759223394.26073,3.687819,1.908777,0.836923,-1.248338,0.682105,0.16779,6,WALK
1759223394.28084,2.195483,3.39004,-0.658106,-2.076491,0.891696,0.144297,6,WALK
1759223394.30044,0.961871,6.966528,-7.111826,-2.022983,0.584686,-0.127166,6,WALK
1759223394.32073,3.531447,13.621661,-20.862924,0.019786,0.451345,-0.228356,6,WALK
