SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228113.68482,-1.557877,6.140379,12.594997,2.842968,1.089987,1.062333,6.56,3,UPSTAIRS
1759228113.70519,6.84203,45.101821,11.477503,2.326778,0.811058,2.782061,6.58,3,UPSTAIRS
1759228113.72504,-5.070021,28.787581,11.329362,1.182193,1.944728,1.149629,6.60,3,UPSTAIRS
1759228113.74516,-2.088791,4.220229,-0.765247,0.89076,1.040086,-0.157679,6.62,3,UPSTAIRS
1759228113.76518,1.799542,-1.020977,0.493804,1.939242,0.903227,0.245378,6.64,3,UPSTAIRS
1759228113.78516,0.570867,1.489493,2.985719,2.085891,1.013267,1.734016,6.66,3,UPSTAIRS
1759228113.80526,-1.766472,6.144868,2.140865,2.160228,0.383036,2.063498,6.68,3,UPSTAIRS
1759228113.82502,1.360056,16.14904,-0.71033,2.40432,0.420837,2.16652,6.70,3,UPSTAIRS
1759228113.84515,-0.441281,22.853702,-2.279879,2.582019,0.915581,2.09598,6.72,3,UPSTAIRS
1759228113.86520,-6.027403,14.619744,2.553715,2.28575,0.965292,0.835642,6.74,3,UPSTAIRS
1759228113.88516,-4.584747,7.562535,4.497957,1.787161,0.661127,-0.150758,6.76,3,UPSTAIRS
1759228113.90518,-0.303615,6.911911,2.462885,1.435345,0.660751,-0.060788,6.78,3,UPSTAIRS
1759228113.92503,0.687734,6.100426,2.460341,1.329624,0.461804,0.103858,6.80,3,UPSTAIRS
1759228113.94473,1.627758,5.901857,2.054375,1.060619,0.128185,0.285955,6.82,3,UPSTAIRS
1759228113.96499,0.607678,5.527763,2.253991,0.838126,-0.182519,0.548032,6.84,3,UPSTAIRS
1759228113.98516,-1.361253,5.699996,1.15206,0.770477,-0.740891,0.531173,6.86,3,UPSTAIRS
1759228114.00435,-2.485181,5.972486,0.17358,0.791417,-1.060431,0.378683,6.88,3,UPSTAIRS
1759228114.02505,-2.769792,6.059126,0.059406,0.885975,-1.025426,0.265086,6.90,3,UPSTAIRS
1759228114.04471,-2.893393,5.823746,-0.772579,1.050102,-0.955966,0.02903,6.92,3,UPSTAIRS
1759228114.06518,-1.547103,5.628768,-1.09819,1.505908,-0.838512,-0.19494,6.94,3,UPSTAIRS
1759228114.08433,0.386364,6.438308,0.356586,1.787831,-0.65122,-0.069644,6.96,3,UPSTAIRS
1759228114.10516,0.610671,7.069778,-0.055216,1.667172,-0.377805,0.310332,6.98,3,UPSTAIRS
1759228114.12506,0.079458,8.583662,-0.737713,1.381546,-0.602677,0.599403,7.00,3,UPSTAIRS
1759228114.14515,0.431704,12.475586,-0.971747,1.435391,-0.984793,0.766292,7.02,3,UPSTAIRS
1759228114.16519,-1.565658,15.12926,1.645265,1.355583,-1.032604,0.67749,7.04,3,UPSTAIRS
1759228114.18516,-2.102259,17.306636,4.218883,0.578293,-0.9976,0.481652,7.06,3,UPSTAIRS
1759228114.20518,-1.26354,18.815432,4.161871,0.118327,-0.397583,0.390779,7.08,3,UPSTAIRS
1759228114.22510,0.434847,19.395727,4.278438,-0.254413,0.18509,0.260834,7.10,3,UPSTAIRS
1759228114.24516,0.186299,18.105552,3.301754,-0.79761,0.548364,0.26961,7.12,3,UPSTAIRS
1759228114.26518,-0.312144,18.252047,1.650952,-1.251326,-0.202337,0.310569,7.14,3,UPSTAIRS
1759228114.28516,-2.187253,15.420155,1.817199,-1.694991,-1.088393,0.357927,7.16,3,UPSTAIRS
1759228114.30495,-1.518073,13.189507,3.363704,-2.132032,-1.049081,0.210773,7.18,3,UPSTAIRS
1759228114.32512,-1.380257,12.256966,5.528361,-2.725061,-0.64852,-0.068662,7.20,3,UPSTAIRS
1759228114.34473,-2.159869,14.289194,2.605789,-3.470653,0.322295,-0.502352,7.22,3,UPSTAIRS
1759228114.36473,-2.86975,15.018079,0.162058,-3.443665,1.04012,-0.833579,7.24,3,UPSTAIRS
1759228114.38456,-1.707515,13.80362,-2.271648,-2.939809,1.211184,-1.330762,7.26,3,UPSTAIRS
1759228114.40518,2.79523,12.946496,-1.660229,-2.698464,1.256223,-1.69831,7.28,3,UPSTAIRS
1759228114.42517,5.973234,10.880898,1.527201,-2.755659,1.178814,-1.531649,7.30,3,UPSTAIRS
1759228114.44471,4.145411,7.542035,2.278981,-2.993318,0.516724,-1.16897,7.32,3,UPSTAIRS
1759228114.46446,2.972551,6.475717,0.137517,-2.960024,-0.666603,-0.694615,7.34,3,UPSTAIRS
1759228114.48515,-0.732027,4.494365,-1.169418,-2.565315,-2.141829,-0.55264,7.36,3,UPSTAIRS
1759228114.50518,-7.188291,5.191677,2.62599,-2.696732,-2.288409,-1.462919,7.38,3,UPSTAIRS
1759228114.52515,-2.408268,8.909273,5.97084,-3.65558,-1.112449,-2.06627,7.40,3,UPSTAIRS
1759228114.54515,1.643171,6.02037,-1.068113,-2.694188,-1.475639,-1.404927,7.42,3,UPSTAIRS
1759228114.56518,1.280748,3.978116,0.28072,-2.410807,-1.187144,-1.261529,7.44,3,UPSTAIRS
1759228114.58515,2.504036,3.537134,0.828394,-2.504886,-0.89849,-1.216328,7.46,3,UPSTAIRS
1759228114.60518,3.614047,2.662203,1.376217,-1.904495,-0.783532,-0.888063,7.48,3,UPSTAIRS
1759228114.62517,2.153884,1.602619,1.858499,-1.210667,-0.492264,-0.454346,7.50,3,UPSTAIRS
1759228114.64431,0.97878,1.068263,1.080084,-0.413702,-0.208264,-0.132316,7.52,3,UPSTAIRS
1759228114.66517,1.195754,1.310526,1.688361,0.592258,0.040227,0.067521,7.54,3,UPSTAIRS
1759228114.68451,0.882263,1.470638,4.398148,1.514548,0.530392,0.383483,7.56,3,UPSTAIRS
1759228114.70518,-1.486201,1.31726,6.353164,2.408722,1.502359,0.676215,7.58,3,UPSTAIRS
1759228114.72435,-3.149123,2.177077,5.135413,3.053922,2.702505,0.932346,7.60,3,UPSTAIRS
1759228114.74515,-3.074005,3.18369,7.270442,3.001483,2.196973,0.746139,7.62,3,UPSTAIRS
1759228114.76517,4.40144,24.525304,3.379865,3.613289,1.002215,0.894179,7.64,3,UPSTAIRS
1759228114.78518,-9.605836,53.467611,9.454253,3.493276,3.592393,0.756744,7.66,3,UPSTAIRS
1759228114.80434,-1.766771,11.878233,10.639683,0.793184,1.16965,0.222429,7.68,3,UPSTAIRS
1759228114.82518,1.055843,0.335188,-2.270302,1.566802,-0.15676,0.159313,7.70,3,UPSTAIRS
1759228114.84471,2.29155,-1.777844,-2.023549,2.599228,0.677329,0.782404,7.72,3,UPSTAIRS
1759228114.86518,-0.304064,-0.517148,5.376479,2.332752,1.390806,1.56065,7.74,3,UPSTAIRS
1759228114.88517,3.810372,10.264092,1.937957,2.146156,1.496312,2.133265,7.76,3,UPSTAIRS
1759228114.90519,5.539883,20.60839,-0.951546,2.062212,1.616073,3.486623,7.78,3,UPSTAIRS
1759228114.92517,-2.958635,16.795474,1.444751,1.753901,-0.135864,1.828495,7.80,3,UPSTAIRS
1759228114.94516,-6.588544,9.990405,2.706495,1.717302,-0.667497,1.041923,7.82,3,UPSTAIRS
1759228114.96516,-6.433818,7.157765,1.78772,1.187538,-0.970559,0.034223,7.84,3,UPSTAIRS
1759228114.98515,-5.383213,5.735759,1.139939,1.054895,-0.475672,-0.15515,7.86,3,UPSTAIRS
1759228115.00516,-2.044349,5.365406,0.777517,1.151245,-0.343325,-0.233459,7.88,3,UPSTAIRS
1759228115.02517,0.002394,5.641936,-0.235081,1.232445,-0.61896,-0.055269,7.90,3,UPSTAIRS
1759228115.04515,-1.098939,5.434688,-0.338181,1.15548,-1.008717,-0.044729,7.92,3,UPSTAIRS
1759228115.06516,-1.331475,4.331111,-2.528876,1.482199,-1.071173,-0.238361,7.94,3,UPSTAIRS
1759228115.08502,-0.757017,4.21574,-1.425897,1.87649,-0.846295,-0.359462,7.96,3,UPSTAIRS
1759228115.10484,1.528847,7.186496,2.316689,1.639572,-0.614021,0.047616,7.98,3,UPSTAIRS
1759228115.12516,3.404704,9.40592,4.765509,0.581899,-0.23512,0.621349,8.00,3,UPSTAIRS
1759228115.14516,1.545906,10.916512,3.405303,-0.034633,-0.148783,0.705105,8.02,3,UPSTAIRS
1759228115.16517,-2.145354,12.811223,0.110881,0.219592,-0.023256,0.453943,8.04,3,UPSTAIRS
1759228115.18515,-4.848408,15.633838,0.208744,0.595596,-0.552058,0.307017,8.06,3,UPSTAIRS
1759228115.20517,-6.668151,16.064644,2.865859,0.181865,-0.935664,0.341579,8.08,3,UPSTAIRS
1759228115.22518,-4.431967,16.047137,1.708413,-0.07067,-0.737248,0.303737,8.10,3,UPSTAIRS
1759228115.24508,-0.084396,18.119767,1.54007,-0.127322,-0.494539,0.408309,8.12,3,UPSTAIRS
1759228115.26517,1.695244,18.14745,5.316624,-0.744159,-0.395399,0.300053,8.14,3,UPSTAIRS
1759228115.28483,1.053598,18.653973,4.13344,-1.452679,0.129421,0.149403,8.16,3,UPSTAIRS
1759228115.30518,0.146794,16.608128,4.320337,-2.069056,-0.651702,-0.040345,8.18,3,UPSTAIRS
1759228115.32518,0.324115,14.728081,4.688146,-2.829581,-0.760978,-0.129282,8.20,3,UPSTAIRS
1759228115.34515,1.56072,14.86904,5.880758,-3.306349,0.165426,-0.507938,8.22,3,UPSTAIRS
1759228115.36525,0.338929,15.140333,3.960159,-3.976689,1.213832,-0.884405,8.24,3,UPSTAIRS
1759228115.38517,-0.207547,13.953557,1.314267,-4.150824,1.142855,-0.921542,8.26,3,UPSTAIRS
1759228115.40518,-0.538845,11.731289,-4.222025,-3.307106,0.474983,-0.97221,8.28,3,UPSTAIRS
1759228115.42519,0.85054,9.877129,-4.633528,-2.544357,0.350657,-1.062719,8.30,3,UPSTAIRS
1759228115.44515,2.505682,7.927052,-0.790984,-2.352867,-0.268358,-0.859847,8.32,3,UPSTAIRS
1759228115.46518,2.465429,7.317728,2.470816,-2.754868,-1.218749,-0.619838,8.34,3,UPSTAIRS
1759228115.48503,2.948759,7.464223,2.812439,-3.299227,-2.350531,-0.320828,8.36,3,UPSTAIRS
1759228115.50519,-1.083526,5.756858,-1.270124,-3.157982,-1.986443,-1.254069,8.38,3,UPSTAIRS
1759228115.52525,-5.507562,7.025934,4.216788,-3.528268,-0.695295,-2.092878,8.40,3,UPSTAIRS
1759228115.54515,1.789666,7.530213,1.781585,-2.709396,-0.89768,-1.222067,8.42,3,UPSTAIRS
1759228115.56518,3.168726,4.081366,0.100556,-2.648316,-0.727142,-0.880224,8.44,3,UPSTAIRS
1759228115.58479,3.499275,1.540669,-0.823156,-2.680733,-0.375716,-0.694171,8.46,3,UPSTAIRS
1759228115.60516,2.851943,-0.985214,-0.010624,-2.217789,0.002734,-0.343743,8.48,3,UPSTAIRS
1759228115.62516,2.793285,-2.270002,1.259799,-1.370424,0.454211,-0.047907,8.50,3,UPSTAIRS
1759228115.64514,2.009184,-0.414347,1.573888,-0.220101,0.738007,0.235523,8.52,3,UPSTAIRS
1759228115.66517,0.790386,1.551592,1.752855,1.024331,1.005751,0.376079,8.54,3,UPSTAIRS
1759228115.68518,0.421978,2.226907,2.867056,2.215489,0.986463,0.216938,8.56,3,UPSTAIRS
1759228115.70518,-1.828871,2.841319,5.903802,3.19332,1.028062,-0.076825,8.58,3,UPSTAIRS
1759228115.72519,-6.754342,4.17055,6.642114,3.948948,2.252541,-0.089659,8.60,3,UPSTAIRS
1759228115.74436,-11.381735,4.769549,3.959411,4.577831,2.926867,0.027897,8.62,3,UPSTAIRS
1759228115.76518,-6.612785,6.606201,9.199271,2.77707,1.335432,1.001643,8.64,3,UPSTAIRS
1759228115.78501,6.098481,51.852722,15.878495,2.45426,2.104556,2.12885,8.66,3,UPSTAIRS
1759228115.80518,-0.112079,22.704963,11.181221,1.097757,0.678517,0.020792,8.68,3,UPSTAIRS
1759228115.82518,0.273388,1.831115,-1.251569,1.810456,0.829462,-0.570622,8.70,3,UPSTAIRS
1759228115.84515,3.281253,-1.154604,-2.964171,2.640605,1.711478,0.494888,8.72,3,UPSTAIRS
