SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759228307.78311,2.286911,9.127595,-3.330484,3.344401,0.072394,-1.276727,6.22,6,UPSTAIRS
1759228307.80312,2.400337,8.153154,-2.554164,2.55226,-0.757351,-1.329703,6.24,6,UPSTAIRS
1759228307.82313,5.485266,4.474913,1.841889,2.359431,-0.243573,-1.280075,6.26,6,UPSTAIRS
1759228307.84312,5.971139,4.267515,-2.398092,2.776085,-0.422358,-1.135244,6.28,6,UPSTAIRS
1759228307.86311,4.678869,3.427898,-1.559523,2.957028,-0.455322,-1.078619,6.30,6,UPSTAIRS
1759228307.88311,3.396025,4.277989,-3.022231,2.619092,-0.20379,-0.848587,6.32,6,UPSTAIRS
1759228307.90313,2.007688,5.335628,-3.322853,1.803973,-0.174154,-0.421337,6.34,6,UPSTAIRS
1759228307.92315,1.318008,4.781969,-2.305766,1.372648,0.024702,-0.364587,6.36,6,UPSTAIRS
1759228307.94316,0.649427,3.477728,-1.681927,1.283597,0.108186,-0.569943,6.38,6,UPSTAIRS
1759228307.96315,-0.453103,1.840543,-2.130839,0.922008,0.266717,-0.558903,6.40,6,UPSTAIRS
1759228307.98311,-0.216675,0.884658,-3.526809,0.339238,0.684409,-0.286461,6.42,6,UPSTAIRS
1759228308.00312,0.16924,1.136348,-3.986046,-0.247415,0.719757,-0.194676,6.44,6,UPSTAIRS
1759228308.02312,1.052551,2.502539,-5.042488,-0.91064,0.801474,-0.057116,6.46,6,UPSTAIRS
1759228308.04325,1.939303,3.203292,-7.998878,-1.830325,0.938575,0.157035,6.48,6,UPSTAIRS
1759228308.06313,1.875109,1.553687,-11.299135,-2.098152,-0.203254,0.52773,6.50,6,UPSTAIRS
1759228308.08252,6.172402,1.471387,-10.733356,-1.993908,-0.207555,0.651387,6.52,6,UPSTAIRS
1759228308.10312,8.63409,10.087221,-4.16217,-2.618794,1.15417,0.760094,6.54,6,UPSTAIRS
1759228308.12313,6.909816,19.741091,-5.567716,-2.680222,-1.034861,1.046411,6.56,6,UPSTAIRS
1759228308.14232,5.527463,12.529306,-3.407248,-2.114982,1.222031,0.530703,6.58,6,UPSTAIRS
1759228308.16312,1.576582,9.296386,-5.764639,-2.070262,0.490574,-0.289528,6.60,6,UPSTAIRS
1759228308.18279,5.142147,8.300398,-2.355595,-2.248523,0.419943,0.322193,6.62,6,UPSTAIRS
1759228308.20311,8.341249,7.802105,-4.177134,-2.138701,0.191574,1.27314,6.64,6,UPSTAIRS
1759228308.22219,8.586206,7.558944,-1.293767,-2.326085,0.220129,1.332671,6.66,6,UPSTAIRS
1759228308.24312,6.871808,7.57286,-1.263989,-2.695902,0.186799,0.733538,6.68,6,UPSTAIRS
1759228308.26307,5.101744,8.508394,-2.434155,-2.75421,-0.16343,0.326176,6.70,6,UPSTAIRS
1759228308.28311,3.67495,8.934712,-2.846556,-2.471716,-0.278786,0.528901,6.72,6,UPSTAIRS
1759228308.30313,2.803909,8.834305,-3.085677,-1.932767,0.026464,0.766158,6.74,6,UPSTAIRS
1759228308.32312,3.683779,8.264036,-2.473659,-1.482561,0.415884,0.790026,6.76,6,UPSTAIRS
1759228308.34322,3.741389,8.322993,-3.456928,-1.021905,0.851619,0.665846,6.78,6,UPSTAIRS
1759228308.36313,4.585345,7.318626,-2.059462,-0.817791,1.045669,0.700912,6.80,6,UPSTAIRS
1759228308.38311,3.883545,6.808661,-1.725172,-0.740206,1.200778,0.634592,6.82,6,UPSTAIRS
1759228308.40313,3.4683,6.745364,-2.334347,-0.503016,1.407279,0.481549,6.84,6,UPSTAIRS
1759228308.42312,3.18369,7.416339,-2.685546,-0.173388,1.641125,0.362474,6.86,6,UPSTAIRS
1759228308.44312,3.232771,8.242039,-2.606986,0.086727,1.890013,0.311036,6.88,6,UPSTAIRS
1759228308.46312,3.823989,8.740781,-1.94065,0.063391,1.754345,0.327344,6.90,6,UPSTAIRS
1759228308.48311,4.554071,8.176049,-2.360384,-0.116296,1.444586,0.136939,6.92,6,UPSTAIRS
1759228308.50269,5.262755,6.830208,-2.247407,-0.545894,1.027883,0.034053,6.94,6,UPSTAIRS
1759228308.52312,6.303334,6.290914,-2.505682,-0.97124,0.546319,0.12953,6.96,6,UPSTAIRS
1759228308.54312,5.742942,7.826346,-1.398812,-1.122408,0.012906,0.269703,6.98,6,UPSTAIRS
1759228308.56312,4.217985,9.490316,-0.656011,-0.951705,-0.033454,0.296358,7.00,6,UPSTAIRS
1759228308.58312,3.426851,10.64492,-1.451335,-0.737728,0.642789,0.30628,7.02,6,UPSTAIRS
1759228308.60314,2.974646,12.001385,-1.456872,-0.637888,1.560479,0.507641,7.04,6,UPSTAIRS
1759228308.62312,2.874538,12.63929,-0.52014,-0.589079,1.660955,0.484984,7.06,6,UPSTAIRS
1759228308.64313,4.159177,11.834688,0.547374,-0.666978,1.285275,0.064883,7.08,6,UPSTAIRS
1759228308.66312,8.14687,11.233893,-0.262165,-0.869106,1.322245,-0.1625,7.10,6,UPSTAIRS
1759228308.68312,11.002404,12.082039,-1.808969,-0.403623,0.930315,0.095032,7.12,6,UPSTAIRS
1759228308.70311,9.914239,11.593772,-1.817947,0.825367,-0.192437,0.040225,7.14,6,UPSTAIRS
1759228308.72312,11.595268,9.762058,-2.046893,1.376075,-0.346929,0.013641,7.16,6,UPSTAIRS
1759228308.74312,10.574441,9.525631,-4.008043,1.485619,-0.554926,0.191632,7.18,6,UPSTAIRS
1759228308.76313,8.39048,10.86354,-6.204723,1.799121,-1.813107,0.21588,7.20,6,UPSTAIRS
1759228308.78311,4.563049,12.529905,-5.944952,1.987741,-2.692839,-0.442354,7.22,6,UPSTAIRS
1759228308.80312,3.663428,13.514071,-5.655404,1.499887,-4.441465,-1.190744,7.24,6,UPSTAIRS
1759228308.82313,4.915146,14.001291,-0.405668,0.226598,-4.892131,-1.244015,7.26,6,UPSTAIRS
1759228308.84320,6.808511,10.715998,5.279364,-0.475329,-4.222437,-0.93741,7.28,6,UPSTAIRS
1759228308.86312,8.503755,8.624962,1.271321,0.801349,-3.578595,-0.915836,7.30,6,UPSTAIRS
1759228308.88310,10.250475,6.64391,-2.726996,2.4879,-0.981512,-1.197247,7.32,6,UPSTAIRS
1759228308.90222,9.589675,6.657078,-1.475127,3.927547,-0.637118,-1.199376,7.34,6,UPSTAIRS
1759228308.92313,6.056732,9.860071,-7.245004,5.16521,-0.663679,-1.195434,7.36,6,UPSTAIRS
1759228308.94314,3.305794,10.696395,-5.285051,3.935596,0.458383,-1.084508,7.38,6,UPSTAIRS
1759228308.96314,5.905149,8.247725,1.285387,2.650979,-1.848846,-0.911706,7.40,6,UPSTAIRS
1759228308.98311,7.361721,4.736629,-0.787842,2.581712,-1.821964,-0.978119,7.42,6,UPSTAIRS
1759228309.00262,6.69344,2.93978,-2.631677,2.825811,-1.202591,-1.124305,7.44,6,UPSTAIRS
1759228309.02312,3.867833,3.145831,-2.615366,2.729213,-1.099442,-1.169801,7.46,6,UPSTAIRS
1759228309.04322,1.693299,3.889081,-2.290503,2.027551,-0.942846,-0.765086,7.48,6,UPSTAIRS
1759228309.06312,0.414795,4.340239,-1.747318,1.268424,-0.472437,-0.180553,7.50,6,UPSTAIRS
1759228309.08312,-1.023222,3.859154,-1.087416,1.067466,-0.070334,-0.037096,7.52,6,UPSTAIRS
1759228309.10312,-2.45271,2.583942,-0.781707,0.874105,0.107558,-0.181821,7.54,6,UPSTAIRS
1759228309.12313,-2.496404,0.84665,-1.851316,0.539391,0.949328,-0.081945,7.56,6,UPSTAIRS
