SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759316223.67321,-0.903362,5.981763,1.876605,4.299136,-2.36206,0.523453,5.14,4,UPSTAIRS
1759316223.69321,-1.528398,3.440617,2.54758,4.976281,-2.553837,0.362741,5.16,4,UPSTAIRS
1759316223.71322,-2.761562,0.556951,-1.532289,4.896435,-2.542925,0.354538,5.18,4,UPSTAIRS
1759316223.73322,-4.471022,-3.942352,-9.619902,3.349056,-2.347799,0.407246,5.20,4,UPSTAIRS
1759316223.75319,-3.357569,-0.995539,-7.36651,2.228653,-1.064581,0.203373,5.22,4,UPSTAIRS
1759316223.77322,-2.396446,3.708469,-5.129278,1.614656,-0.481017,0.070507,5.24,4,UPSTAIRS
1759316223.79289,-2.697068,5.712416,-6.377704,0.992735,-0.196738,0.125942,5.26,4,UPSTAIRS
1759316223.81322,-3.211672,3.790769,-7.219266,0.159597,0.214943,0.140609,5.28,4,UPSTAIRS
1759316223.83321,-2.476951,1.704971,-8.809465,-0.743133,0.124906,0.246315,5.30,4,UPSTAIRS
1759316223.85319,-1.707664,2.280028,-9.702203,-1.794736,-0.062071,0.266995,5.32,4,UPSTAIRS
1759316223.87322,-2.052579,3.201945,-8.733299,-2.764794,-0.093482,0.267919,5.34,4,UPSTAIRS
1759316223.89322,-2.534262,4.167407,-7.202058,-2.982166,0.79904,0.247339,5.36,4,UPSTAIRS
1759316223.91322,-2.022951,4.890007,-8.032098,-2.962019,1.863195,0.430322,5.38,4,UPSTAIRS
1759316223.93322,-0.971597,4.495114,-8.673594,-3.200472,2.84621,0.147719,5.40,4,UPSTAIRS
1759316223.95319,-1.621922,10.141539,-10.610802,-2.827993,3.496983,-0.936471,5.42,4,UPSTAIRS
1759316223.97325,-4.59178,26.141689,-5.594501,-1.219816,0.93788,-2.435837,5.44,4,UPSTAIRS
1759316223.99275,-8.308179,22.443695,-4.799028,-2.947102,-0.344328,-1.962438,5.46,4,UPSTAIRS
1759316224.01323,-4.809353,6.754791,-1.290774,-3.509536,1.100192,0.138032,5.48,4,UPSTAIRS
1759316224.03320,-1.803881,1.71365,0.870891,-3.231164,1.246438,0.49081,5.50,4,UPSTAIRS
1759316224.05299,-0.654216,2.52304,0.474052,-3.045699,0.570616,0.121285,5.52,4,UPSTAIRS
1759316224.07322,-1.132906,6.805967,-2.445827,-2.776601,0.322067,-0.207322,5.54,4,UPSTAIRS
1759316224.09243,-2.590526,12.570756,-4.022109,-2.566925,1.140785,-0.481849,5.56,4,UPSTAIRS
1759316224.11300,-1.678485,14.74903,-4.510377,-3.117796,1.943445,-0.519449,5.58,4,UPSTAIRS
1759316224.13322,0.046687,10.207679,-3.573196,-3.021228,2.594572,0.307549,5.60,4,UPSTAIRS
1759316224.15229,0.053121,6.218191,-1.256806,-2.568312,2.512982,0.708129,5.62,4,UPSTAIRS
1759316224.17322,0.280122,4.409671,-0.223858,-2.178377,1.872279,0.654885,5.64,4,UPSTAIRS
1759316224.19241,-0.005537,3.726725,0.553958,-1.876007,1.082095,0.362034,5.66,4,UPSTAIRS
1759316224.21284,-0.034417,5.679645,1.083975,-1.593802,0.169324,-0.069004,5.68,4,UPSTAIRS
1759316224.23322,-0.150984,8.186075,1.306935,-1.276238,-0.698431,-0.155541,5.70,4,UPSTAIRS
1759316224.25319,-0.058508,9.020304,1.35452,-1.080012,-1.447503,0.055775,5.72,4,UPSTAIRS
1759316224.27322,0.294786,9.61661,0.809839,-0.925331,-2.065296,0.390178,5.74,4,UPSTAIRS
1759316224.29322,0.316035,9.502886,0.132429,-0.874101,-2.395519,0.61756,5.76,4,UPSTAIRS
1759316224.31274,0.170886,9.052925,-0.635511,-1.012498,-2.285115,0.651589,5.78,4,UPSTAIRS
1759316224.33322,-1.654543,8.958953,-3.135955,-0.855107,-1.820037,0.371287,5.80,4,UPSTAIRS
1759316224.35320,-2.324919,10.593744,-3.98455,0.546124,-1.240171,-0.289709,5.82,4,UPSTAIRS
