SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229790.59500,2.499547,7.598598,-2.541445,-0.184926,0.77384,-0.509104,6.34,2,DOWNSTAIRS
1759229790.61505,2.781613,7.378331,-0.554856,0.004355,-0.322235,-0.222108,6.36,2,DOWNSTAIRS
1759229790.63500,3.804386,5.814169,-1.187823,0.129248,-1.193386,-0.188998,6.38,2,DOWNSTAIRS
1759229790.65501,1.665467,3.339313,-0.66499,0.135534,-0.14874,-0.095148,6.40,2,DOWNSTAIRS
1759229790.67503,0.38008,3.674052,0.542287,0.082106,0.339942,0.017574,6.42,2,DOWNSTAIRS
1759229790.69503,1.524807,4.093636,1.258003,0.014208,1.177344,0.148886,6.44,2,DOWNSTAIRS
1759229790.71501,3.920206,6.249166,-0.521337,-0.046713,1.812504,0.341544,6.46,2,DOWNSTAIRS
1759229790.73519,4.720019,9.144504,-1.461211,0.104557,1.206921,0.374094,6.48,2,DOWNSTAIRS
1759229790.75501,5.980566,9.734525,-0.390853,0.294019,-0.150608,0.291293,6.50,2,DOWNSTAIRS
1759229790.77502,8.583363,9.254487,0.135123,0.506577,-0.527522,0.551338,6.52,2,DOWNSTAIRS
1759229790.79501,8.80722,9.350255,0.551564,0.756064,-0.620291,1.176107,6.54,2,DOWNSTAIRS
1759229790.81502,8.600122,12.96146,-2.40333,1.015793,-1.07482,1.772787,6.56,2,DOWNSTAIRS
1759229790.83501,4.131195,17.329681,-2.048988,1.480337,-2.670308,1.769956,6.58,2,DOWNSTAIRS
1759229790.85413,1.814057,21.846641,0.519093,1.575011,-3.18319,1.608772,6.60,2,DOWNSTAIRS
1759229790.87506,-0.434548,24.792706,1.984494,1.255309,-2.128773,1.139932,6.62,2,DOWNSTAIRS
1759229790.89521,-1.844433,14.915128,1.831864,0.732017,-0.538914,0.938881,6.64,2,DOWNSTAIRS
1759229790.91505,-4.506935,9.234436,0.135422,0.257758,0.035884,0.718002,6.66,2,DOWNSTAIRS
1759229790.93503,-6.97805,7.126491,-0.080505,-0.437057,0.849974,0.423124,6.68,2,DOWNSTAIRS
1759229790.95438,-6.374562,7.970297,-0.045191,-1.293718,1.484692,0.178925,6.70,2,DOWNSTAIRS
1759229790.97502,-3.252074,9.413552,-0.464325,-1.731295,2.240424,-0.029718,6.72,2,DOWNSTAIRS
1759229790.99501,-1.777096,8.825626,-0.804601,-1.798248,2.668725,-0.328373,6.74,2,DOWNSTAIRS
1759229791.01422,-1.268927,6.995708,-1.356764,-1.680951,2.5617,-0.87185,6.76,2,DOWNSTAIRS
1759229791.03504,-0.40896,4.875642,-1.21805,-1.338106,1.758241,-1.532939,6.78,2,DOWNSTAIRS
1759229791.05453,0.651821,4.233996,-0.879271,-0.823778,1.128178,-1.955787,6.80,2,DOWNSTAIRS
1759229791.07500,1.718139,4.440795,-1.073051,-0.277166,0.611713,-2.223176,6.82,2,DOWNSTAIRS
1759229791.09505,4.263026,5.544073,-2.799869,0.35429,-0.342606,-2.077185,6.84,2,DOWNSTAIRS
1759229791.11502,6.068703,5.888389,-3.135955,0.997607,-1.880092,-1.974182,6.86,2,DOWNSTAIRS
1759229791.13502,6.31755,5.972635,-1.385046,0.894338,-2.537968,-1.902596,6.88,2,DOWNSTAIRS
1759229791.15471,6.491878,7.805995,-1.400009,0.48977,-2.1951,-1.298415,6.90,2,DOWNSTAIRS
1759229791.17502,5.060893,8.086266,-1.0117,0.132248,-0.99569,-0.634304,6.92,2,DOWNSTAIRS
1759229791.19501,2.961029,7.840412,1.399112,-0.428587,-0.228375,-0.09288,6.94,2,DOWNSTAIRS
1759229791.21502,1.776198,9.582643,1.560571,-0.467168,-0.756064,0.217368,6.96,2,DOWNSTAIRS
1759229791.23502,1.25935,11.704354,0.007183,-0.335696,-0.31155,0.370753,6.98,2,DOWNSTAIRS
1759229791.25492,4.707898,13.579463,-2.058116,-0.239631,2.762983,0.994795,7.00,2,DOWNSTAIRS
1759229791.27502,2.621651,11.616666,1.59783,-0.168272,2.594389,0.862278,7.02,2,DOWNSTAIRS
1759229791.29433,1.865233,10.848128,-3.005022,-0.147662,4.151739,0.668995,7.04,2,DOWNSTAIRS
1759229791.31503,21.659744,29.289616,-9.262119,-0.665558,7.438525,3.35441,7.06,2,DOWNSTAIRS
1759229791.33440,2.528876,17.004069,-10.324995,1.730949,-1.506851,1.361307,7.08,2,DOWNSTAIRS
1759229791.35509,-4.382736,10.402806,5.630264,2.727744,-5.319423,-0.177446,7.10,2,DOWNSTAIRS
1759229791.37503,-3.971382,8.567501,8.204181,1.514951,-5.06531,-0.588976,7.12,2,DOWNSTAIRS
1759229791.39504,-2.648286,9.456049,6.068553,0.737478,-3.366284,-0.498137,7.14,2,DOWNSTAIRS
1759229791.41504,-2.454057,10.377667,6.338948,-0.759739,-2.427305,-1.097526,7.16,2,DOWNSTAIRS
1759229791.43501,1.460762,11.269806,7.532907,-2.07987,-1.860168,-0.423557,7.18,2,DOWNSTAIRS
1759229791.45504,4.881029,12.088923,4.917241,-2.55417,1.979807,-0.099326,7.20,2,DOWNSTAIRS
1759229791.47463,8.378658,12.863597,-1.983746,-1.584391,5.523119,-0.057945,7.22,2,DOWNSTAIRS
1759229791.49443,4.4182,11.001656,-2.554015,-0.877592,5.602652,-0.194511,7.24,2,DOWNSTAIRS
1759229791.51503,3.645022,8.066664,-6.613683,-0.622235,-0.481659,-0.404643,7.26,2,DOWNSTAIRS
1759229791.53502,1.91581,4.502895,-9.446173,1.110188,-3.627957,-0.219089,7.28,2,DOWNSTAIRS
1759229791.55509,0.804601,4.321085,-1.506701,1.265595,-3.51279,-0.281534,7.30,2,DOWNSTAIRS
1759229791.57513,-0.852785,3.323451,2.388515,0.533222,-1.366369,-0.326161,7.32,2,DOWNSTAIRS
1759229791.59503,-0.196773,2.408567,4.123713,-0.412018,1.094753,-0.037394,7.34,2,DOWNSTAIRS
1759229791.61511,1.529446,4.15394,1.484106,-0.269149,2.956205,0.299707,7.36,2,DOWNSTAIRS
1759229791.63509,1.12707,8.05993,-3.446603,0.215382,2.371396,0.314883,7.38,2,DOWNSTAIRS
