SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229466.58697,3.78224,13.054833,10.664223,0.023201,2.365612,0.956391,8.92,1,DOWNSTAIRS
1759229466.60633,0.523133,8.50166,7.745093,-1.603678,-1.327148,0.550964,8.94,1,DOWNSTAIRS
1759229466.62709,-0.477045,5.787384,-2.070984,-1.43509,-0.523322,0.529395,8.96,1,DOWNSTAIRS
1759229466.64713,-2.248904,6.342539,-5.746982,-1.048268,0.007565,0.646001,8.98,1,DOWNSTAIRS
1759229466.66710,0.153977,6.382493,-5.076156,-0.200908,0.452052,0.399083,9.00,1,DOWNSTAIRS
1759229466.68707,-0.279523,7.162105,0.189441,-0.090852,0.529331,0.360697,9.02,1,DOWNSTAIRS
1759229466.70635,-0.943016,7.637503,1.042824,-0.118733,0.17252,0.330508,9.04,1,DOWNSTAIRS
1759229466.72654,-1.123778,7.389554,-1.511041,0.001503,0.095638,0.323659,9.06,1,DOWNSTAIRS
1759229466.74713,-1.928529,7.454347,-2.499247,0.153927,0.428967,0.251312,9.08,1,DOWNSTAIRS
1759229466.76709,-3.649661,7.132776,-2.246659,0.444041,0.616065,0.078721,9.10,1,DOWNSTAIRS
1759229466.78707,-4.659116,5.414337,-2.072032,0.722876,0.064494,-0.108155,9.12,1,DOWNSTAIRS
1759229466.80636,-2.808847,5.059098,-2.607585,0.930155,-0.131188,-0.275389,9.14,1,DOWNSTAIRS
1759229466.82710,-1.397466,6.157438,-2.067393,1.085651,0.244382,-0.237872,9.16,1,DOWNSTAIRS
1759229466.84645,-0.615011,6.296152,-0.56997,1.016668,0.628872,-0.068818,9.18,1,DOWNSTAIRS
1759229466.86709,-1.238251,6.415712,0.335637,0.885547,0.469061,0.014287,9.20,1,DOWNSTAIRS
1759229466.88707,-1.211167,7.815273,-0.265457,0.759309,-0.368934,-0.05269,9.22,1,DOWNSTAIRS
1759229466.90637,-1.117494,7.429806,-1.864784,0.956861,-0.484025,-0.096984,9.24,1,DOWNSTAIRS
1759229466.92709,-2.963124,10.998813,-3.808576,1.263667,-0.834242,-0.462075,9.26,1,DOWNSTAIRS
1759229466.94710,-3.806631,15.106066,-5.592705,1.536429,-0.905142,-1.056903,9.28,1,DOWNSTAIRS
1759229466.96709,-4.237587,15.70716,-5.703437,1.91663,-0.612206,-1.596587,9.30,1,DOWNSTAIRS
1759229466.98706,-5.347449,18.783859,-1.034145,1.484086,0.10567,-2.530367,9.32,1,DOWNSTAIRS
1759229467.00641,-3.319112,27.63193,0.438139,0.691014,-0.329179,-2.862487,9.34,1,DOWNSTAIRS
1759229467.02709,5.047576,24.433875,-4.738873,0.759945,-1.435444,-1.322592,9.36,1,DOWNSTAIRS
1759229467.04709,4.848408,10.528801,-6.096685,0.52846,-0.335152,-1.087657,9.38,1,DOWNSTAIRS
1759229467.06629,4.046799,7.509713,-2.248904,0.082378,0.585798,-1.087172,9.40,1,DOWNSTAIRS
1759229467.08701,-0.543783,4.572327,-1.38729,-0.257412,0.173372,-0.62642,9.42,1,DOWNSTAIRS
1759229467.10639,-3.418321,5.453842,0.276979,-0.482843,-0.435714,-0.487089,9.44,1,DOWNSTAIRS
1759229467.12709,-3.446902,7.594408,-1.38325,-0.708756,-0.79358,-0.415021,9.46,1,DOWNSTAIRS
1759229467.14709,0.129287,9.970802,-2.934094,-0.666398,-0.321701,-0.161722,9.48,1,DOWNSTAIRS
1759229467.16709,3.960608,9.107842,-2.858826,-0.504968,0.665286,0.349065,9.50,1,DOWNSTAIRS
1759229467.18706,5.490802,5.83048,-0.741903,-0.615674,1.268739,0.745114,9.52,1,DOWNSTAIRS
1759229467.20640,5.497087,3.154061,0.323068,-0.813223,0.823856,1.033672,9.54,1,DOWNSTAIRS
1759229467.22709,3.762937,2.061857,-0.678008,-0.931654,0.060225,1.353034,9.56,1,DOWNSTAIRS
1759229467.24709,1.575534,1.920748,-1.369334,-1.05502,-0.440562,1.818679,9.58,1,DOWNSTAIRS
1759229467.26709,-0.457592,3.553295,-2.120664,-1.023484,-0.922119,2.144561,9.60,1,DOWNSTAIRS
