SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Subject,Activity
1759229821.10031,4.15783,1.662923,0.246603,-0.541061,1.571359,1.380552,6,DOWNSTAIRS
1759229821.11975,4.586542,3.333477,1.229273,-0.64242,2.113091,1.354222,6,DOWNSTAIRS
1759229821.14025,4.097676,6.205771,0.341623,-0.694287,3.129287,1.169886,6,DOWNSTAIRS
1759229821.16026,2.948908,9.324967,-5.254824,-0.1005,2.958342,0.727761,6,DOWNSTAIRS
1759229821.18025,2.817227,11.896788,-10.094403,0.496744,1.886376,0.259751,6,DOWNSTAIRS
1759229821.19940,2.414253,12.058995,-8.372822,-0.208564,1.984808,0.03448,6,DOWNSTAIRS
1759229821.22023,1.945438,9.451261,-5.326201,-1.269753,1.599538,-0.170741,6,DOWNSTAIRS
1759229821.23930,3.50556,7.323564,-3.432687,-1.628909,0.078611,-0.277429,6,DOWNSTAIRS
1759229821.26025,7.636605,7.842058,-7.822455,-0.860819,-1.117613,0.097647,6,DOWNSTAIRS
1759229821.28039,12.903101,16.186898,-8.948329,-0.530444,-0.899114,-0.216557,6,DOWNSTAIRS
1759229821.29975,10.513388,22.246922,-5.801749,-0.959567,-3.017478,-0.32897,6,DOWNSTAIRS
1759229821.32024,2.532467,8.797943,5.855918,-0.789883,-2.201945,-0.065027,6,DOWNSTAIRS
1759229821.34026,1.910723,7.228244,3.319411,-0.045605,-1.074159,-0.325523,6,DOWNSTAIRS
1759229821.36024,4.096629,8.147618,2.735076,0.235986,-0.474551,-0.152682,6,DOWNSTAIRS
1759229821.38027,11.85863,25.643396,-4.351761,-1.975165,2.491045,0.893446,6,DOWNSTAIRS
1759229821.40015,2.054524,15.060875,-5.200056,-1.063309,-0.726079,-0.588922,6,DOWNSTAIRS
1759229821.42023,6.178986,7.313837,3.133112,-0.528906,-0.952841,-0.558368,6,DOWNSTAIRS
1759229821.43940,6.18527,5.530307,1.738639,-0.325345,0.535864,0.122289,6,DOWNSTAIRS
1759229821.46026,5.853374,4.068946,-0.469563,-0.255527,1.953767,0.776964,6,DOWNSTAIRS
1759229821.48037,4.743961,6.725612,-1.260398,-0.293606,2.037135,0.939738,6,DOWNSTAIRS
1759229821.50032,1.882591,10.535535,-2.545336,-0.23083,0.793948,0.350498,6,DOWNSTAIRS
