SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,subject,activity
1759486008.73129,-4.927566,8.067562,-2.739865,-0.004519,-0.002402,0.017091,31.95977,1,IDLE
1759486008.75142,-4.942081,8.054992,-2.715773,-0.007324,0.00568,0.015921,31.97990,1,IDLE
1759486008.77142,-4.948516,8.055142,-2.668338,-0.008747,0.005387,0.012386,31.99990,1,IDLE
1759486008.79142,-4.921282,8.078635,-2.672228,-0.010943,-0.000907,0.010714,32.01990,1,IDLE
1759486008.81117,-4.872799,8.097489,-2.682703,-0.008916,-0.006292,0.008308,32.03965,1,IDLE
1759486008.83129,-4.825065,8.134749,-2.701258,-0.002743,-0.010194,0.009039,32.05977,1,IDLE
1759486008.85140,-4.847211,8.109161,-2.703503,0.003712,-0.01459,0.012672,32.07988,1,IDLE
1759486008.87141,-4.895245,8.10557,-2.681655,0.001875,-0.015756,0.008739,32.09989,1,IDLE
1759486008.89140,-4.93011,8.095394,-2.678363,-0.001578,-0.015249,0.010139,32.11988,1,IDLE
1759486008.91140,-4.923825,8.072201,-2.706346,-0.004839,-0.006094,0.011929,32.13988,1,IDLE
1759486008.93130,-4.934001,8.044966,-2.708441,-0.007516,-0.003396,0.012111,32.15978,1,IDLE
1759486008.95140,-4.931307,8.053346,-2.703203,-0.00802,0.002992,0.008693,32.17988,1,IDLE
1759486008.97140,-4.933253,8.093599,-2.666841,-0.006055,0.000449,0.002758,32.19988,1,IDLE
1759486008.99139,-4.914847,8.107216,-2.644545,-0.005028,-0.006496,0.003084,32.21987,1,IDLE
1759486009.01142,-4.884471,8.123975,-2.669984,-0.003761,-0.011337,0.006789,32.23990,1,IDLE
1759486009.03134,-4.898836,8.116942,-2.686893,-0.002531,-0.010271,0.009633,32.25982,1,IDLE
1759486009.05142,-4.906018,8.091803,-2.702754,-0.003837,-0.003707,0.011609,32.27990,1,IDLE
1759486009.07142,-4.915895,8.042722,-2.71697,-0.003707,0.00777,0.010768,32.29990,1,IDLE
1759486009.09140,-4.9343,8.04347,-2.695721,-0.001373,0.014676,0.009209,32.31988,1,IDLE
1759486009.11143,-4.943278,8.083723,-2.622698,-0.002021,0.000148,0.000022,32.33991,1,IDLE
1759486009.13136,-4.928464,8.098686,-2.63856,-0.005391,-0.008652,-0.002505,32.35984,1,IDLE
1759486009.15141,-4.913949,8.10527,-2.698714,-0.005798,-0.005074,0.000183,32.37989,1,IDLE
1759486009.17142,-4.916493,8.085668,-2.752883,-0.00485,0.007407,0.002938,32.39990,1,IDLE
1759486009.19139,-4.914847,8.066365,-2.735076,-0.004821,0.015945,0.004723,32.41987,1,IDLE
1759486009.21143,-4.884321,8.078036,-2.705598,-0.003556,0.017624,0.004185,32.43991,1,IDLE
1759486009.23137,-4.872799,8.113949,-2.652027,-0.003298,0.010194,0.00318,32.45985,1,IDLE
1759486009.25142,-4.872949,8.135048,-2.665944,-0.004389,0.002794,0.003725,32.47990,1,IDLE
1759486009.27143,-4.865766,8.127417,-2.676119,-0.003982,-0.001952,0.004871,32.49991,1,IDLE
1759486009.29140,-4.909909,8.09734,-2.686294,-0.001659,-0.008769,0.007419,32.51988,1,IDLE
1759486009.31143,-4.915895,8.074744,-2.707543,-0.000541,-0.00233,0.005363,32.53991,1,IDLE
1759486009.33139,-4.902577,8.08073,-2.720412,-0.002467,0.008982,-0.000262,32.55987,1,IDLE
1759486009.35142,-4.878934,8.093898,-2.679112,-0.004659,0.010323,-0.00141,32.57990,1,IDLE
1759486009.37141,-4.867562,8.107964,-2.668637,-0.001464,0.003422,-0.00282,32.59989,1,IDLE
1759486009.39139,-4.878934,8.112603,-2.687791,0.003782,-0.01031,0.000717,32.61987,1,IDLE
1759486009.41141,-4.893599,8.111854,-2.709039,0.00578,-0.011203,0.000304,32.63989,1,IDLE
1759486009.43141,-4.9135,8.065766,-2.695422,-0.000261,-0.004944,-0.000402,32.65989,1,IDLE
1759486009.45141,-4.893,8.076241,-2.724302,-0.002147,0.007572,-0.000791,32.67989,1,IDLE
1759486009.47143,-4.904971,8.072649,-2.707842,-0.005034,0.006102,-0.001222,32.69991,1,IDLE
1759486009.49139,-4.897489,8.088212,-2.685696,-0.002407,-0.002182,-0.000459,32.71987,1,IDLE
1759486009.51143,-4.920982,8.071752,-2.693477,0.001174,-0.007489,0.001686,32.73991,1,IDLE
1759486009.53142,-4.933402,8.063671,-2.719065,0.000215,0.001493,0.003269,32.75990,1,IDLE
1759486009.55142,-4.952107,8.073547,-2.715324,-0.003438,0.014236,0.004014,32.77990,1,IDLE
1759486009.57140,-4.948964,8.072649,-2.711284,-0.006369,0.018395,-0.001341,32.79988,1,IDLE
1759486009.59140,-4.924125,8.085219,-2.674623,-0.004147,0.006513,-0.004091,32.81988,1,IDLE
1759486009.61142,-4.907066,8.076241,-2.676568,-0.001821,-0.001357,0.000915,32.83990,1,IDLE
1759486009.63141,-4.90108,8.069058,-2.661305,-0.007456,-0.008219,0.003085,32.85989,1,IDLE
1759486009.65094,-4.894796,8.084321,-2.714276,-0.009131,0.003686,0.006405,32.87942,1,IDLE
1759486009.67141,-4.917989,8.071602,-2.732233,-0.006614,0.012768,0.005668,32.89989,1,IDLE
1759486009.69139,-4.935647,8.078336,-2.703353,-0.002308,0.006807,-0.000859,32.91987,1,IDLE
1759486009.71146,-4.921581,8.088212,-2.687491,0.001695,-0.003957,-0.005981,32.93994,1,IDLE
1759486009.73142,-4.907365,8.104373,-2.694824,-0.000481,-0.003245,-0.001603,32.95990,1,IDLE
1759486009.75141,-4.907066,8.088062,-2.682404,-0.003932,0.001272,0.002363,32.97989,1,IDLE
1759486009.77146,-4.915895,8.09734,-2.743007,-0.004384,0.009792,0.001868,32.99994,1,IDLE
1759486009.79139,-4.916044,8.096891,-2.752883,-0.003795,0.015234,-0.002059,33.01987,1,IDLE
1759486009.81142,-4.884321,8.090307,-2.695721,-0.001578,0.008155,-0.003848,33.03990,1,IDLE
1759486009.83142,-4.862474,8.075642,-2.685546,0.003215,-0.008842,0.001457,33.05990,1,IDLE
1759486009.85141,-4.863072,8.088661,-2.650381,0.002461,-0.016525,0.005662,33.07989,1,IDLE
1759486009.87142,-4.895693,8.085219,-2.696619,-0.000579,-0.01092,0.006749,33.09990,1,IDLE
1759486009.89139,-4.943877,8.082974,-2.719963,-0.000914,-0.003443,0.004763,33.11987,1,IDLE
1759486009.91141,-4.958541,8.041375,-2.716072,-0.0011,-0.000889,-0.001778,33.13989,1,IDLE
1759486009.93141,-4.945972,8.048259,-2.713079,-0.003709,0.004359,-0.00505,33.15989,1,IDLE
1759486009.95141,-4.908712,8.062324,-2.697517,-0.006808,0.008968,-0.002416,33.17989,1,IDLE
1759486009.97141,-4.880879,8.091953,-2.680758,-0.004998,0.0016,0.002277,33.19989,1,IDLE
1759486009.99100,-4.878036,8.095394,-2.692729,0.000545,-0.008964,0.005052,33.21948,1,IDLE
1759486010.01141,-4.914249,8.077737,-2.697367,0.003236,-0.011028,0.005778,33.23989,1,IDLE
1759486010.03141,-4.940585,8.061127,-2.690035,-0.000021,-0.008935,0.002037,33.25989,1,IDLE
1759486010.05141,-4.957045,8.058883,-2.697816,-0.004025,-0.001145,0.002389,33.27989,1,IDLE
1759486010.07144,-4.95061,8.067262,-2.714426,-0.00797,0.006978,0.002481,33.29992,1,IDLE
1759486010.09139,-4.949264,8.08911,-2.718317,-0.006188,0.007934,0.001082,33.31987,1,IDLE
1759486010.11146,-4.907515,8.06846,-2.694075,-0.002538,0.004141,0.002064,33.33994,1,IDLE
1759486010.13098,-4.927866,8.057985,-2.698265,0.00091,0.001441,0.005416,33.35946,1,IDLE
1759486010.15141,-4.933552,8.080281,-2.680907,-0.004321,0.000235,0.00185,33.37989,1,IDLE
1759486010.17141,-4.914249,8.070255,-2.70036,-0.004619,0.001996,-0.000312,33.39989,1,IDLE
1759486010.19123,-4.928314,8.086566,-2.705897,-0.004008,-0.001469,0.003793,33.41971,1,IDLE
1759486010.21111,-4.918139,8.08896,-2.709937,-0.004573,-0.008017,0.004701,33.43959,1,IDLE
1759486010.23141,-4.914398,8.0517,-2.722656,-0.003447,-0.002323,0.0075,33.45989,1,IDLE
1759486010.25140,-4.929212,8.03509,-2.72924,-0.006886,0.013713,0.009138,33.47988,1,IDLE
1759486010.27141,-4.952256,8.082675,-2.681506,-0.009193,0.017099,0.001661,33.49989,1,IDLE
1759486010.29139,-4.93011,8.103774,-2.66759,-0.008068,0.003706,-0.004419,33.51987,1,IDLE
1759486010.31047,-4.897938,8.10961,-2.705149,-0.003537,-0.005725,0.002478,33.53895,1,IDLE
1759486010.33099,-4.911405,8.070555,-2.698116,-0.002906,-0.011088,0.004494,33.55947,1,IDLE
1759486010.35141,-4.916343,8.047959,-2.738368,-0.002984,0.001483,0.004695,33.57989,1,IDLE
1759486010.37141,-4.9138,8.070854,-2.735974,-0.005935,0.015982,0.004093,33.59989,1,IDLE
1759486010.39077,-4.896591,8.097639,-2.685995,-0.006277,0.009754,0.003474,33.61925,1,IDLE
1759486010.41128,-4.897489,8.105719,-2.682553,0.001474,-0.008754,0.004662,33.63976,1,IDLE
1759486010.43141,-4.897938,8.074595,-2.703951,0.00169,-0.019746,0.008462,33.65989,1,IDLE
1759486010.45142,-4.935796,8.058135,-2.734029,-0.001544,-0.007638,0.0096,33.67990,1,IDLE
1759486010.47141,-4.951808,8.046014,-2.723105,-0.005317,0.007171,0.003887,33.69989,1,IDLE
1759486010.49139,-4.923376,8.072201,-2.690783,-0.008265,0.009343,0.002134,33.71987,1,IDLE
1759486010.51147,-4.912453,8.104223,-2.685696,-0.003302,-0.000742,0.003524,33.73995,1,IDLE
1759486010.53141,-4.893599,8.109909,-2.693178,-0.002117,-0.015799,0.007673,33.75989,1,IDLE
1759486010.55140,-4.894496,8.085818,-2.722955,0.000867,-0.01457,0.010711,33.77988,1,IDLE
1759486010.57141,-4.927417,8.063671,-2.723404,-0.00552,-0.00609,0.01637,33.79989,1,IDLE
1759486010.59138,-4.92188,8.039879,-2.704251,-0.01084,0.001639,0.018049,33.81986,1,IDLE
1759486010.61144,-4.923975,8.059182,-2.677316,-0.007326,-0.007698,0.0168,33.83992,1,IDLE
1759486010.63141,-4.915146,8.07639,-2.67163,-0.00463,-0.020334,0.019067,33.85989,1,IDLE
1759486010.65141,-4.927566,8.089858,-2.696769,-0.003617,-0.017324,0.013774,33.87989,1,IDLE
1759486010.67141,-4.948516,8.100332,-2.695422,-0.005798,-0.002512,0.006687,33.89989,1,IDLE
1759486010.69138,-4.929063,8.092252,-2.702754,-0.007162,0.012326,0.008573,33.91986,1,IDLE
1759486010.71111,-4.907365,8.08896,-2.68809,-0.007153,0.013256,0.00468,33.93959,1,IDLE
1759486010.73141,-4.858733,8.094497,-2.700809,-0.006295,0.006844,0.007977,33.95989,1,IDLE
1759486010.75141,-4.844218,8.087912,-2.686294,-0.000866,-0.006889,0.009288,33.97989,1,IDLE
1759486010.77141,-4.911854,8.08492,-2.695721,0.00224,-0.021787,0.008976,33.99989,1,IDLE
1759486010.79138,-4.951359,8.097938,-2.7044,-0.001303,-0.021929,0.009136,34.01986,1,IDLE
1759486010.81140,-4.934899,8.048857,-2.722357,-0.01036,-0.012635,0.010676,34.03988,1,IDLE
1759486010.83141,-4.921431,8.04332,-2.771438,-0.009053,0.015333,0.011579,34.05989,1,IDLE
1759486010.85141,-4.928763,8.05589,-2.695871,-0.005949,0.01028,0.005575,34.07989,1,IDLE
1759486010.87140,-4.910059,8.102278,-2.655768,-0.00357,-0.008053,0.001262,34.09988,1,IDLE
1759486010.89139,-4.892551,8.124873,-2.661754,-0.002563,-0.014738,0.005855,34.11987,1,IDLE
1759486010.91140,-4.906467,8.123077,-2.668936,-0.006556,-0.009439,0.008659,34.13988,1,IDLE
1759486010.93139,-4.904672,8.092551,-2.71263,-0.008622,0.001988,0.009277,34.15987,1,IDLE
1759486010.95139,-4.88881,8.077438,-2.717569,-0.005501,0.006376,0.007452,34.17987,1,IDLE
1759486010.97139,-4.882226,8.081927,-2.678962,-0.003133,-0.003418,0.008368,34.19987,1,IDLE
1759486010.99092,-4.864718,8.085369,-2.666392,-0.001281,-0.012384,0.009392,34.21940,1,IDLE
1759486011.01140,-4.873697,8.096442,-2.678812,0.001821,-0.025993,0.013543,34.23988,1,IDLE
1759486011.03112,-4.927417,8.064868,-2.695273,0.001607,-0.024314,0.01066,34.25960,1,IDLE
1759486011.05141,-4.971709,8.060529,-2.720262,-0.004404,-0.013754,0.007136,34.27989,1,IDLE
1759486011.07140,-4.958092,8.052299,-2.722058,-0.00743,0.001896,0.004655,34.29988,1,IDLE
1759486011.09139,-4.935198,8.081777,-2.694824,-0.010121,0.010011,0.003825,34.31987,1,IDLE
1759486011.11140,-4.906467,8.093748,-2.685995,-0.013174,0.015564,0.004806,34.33988,1,IDLE
1759486011.13140,-4.899734,8.096741,-2.686145,-0.012273,0.010018,0.0106,34.35988,1,IDLE
1759486011.15140,-4.889259,8.088062,-2.676418,-0.005765,0.002498,0.010839,34.37988,1,IDLE
1759486011.17140,-4.866963,8.102427,-2.660407,-0.003238,-0.007299,0.009792,34.39988,1,IDLE
1759486011.19093,-4.82297,8.12607,-2.674174,-0.00242,-0.008289,0.015048,34.41941,1,IDLE
1759486011.21140,-4.847061,8.143278,-2.666542,-0.00209,-0.008004,0.017027,34.43988,1,IDLE
1759486011.23142,-4.894796,8.104672,-2.677765,-0.003913,-0.006327,0.01314,34.45990,1,IDLE
1759486011.25140,-4.943578,8.093,-2.693627,-0.001356,-0.003504,0.010774,34.47988,1,IDLE
1759486011.27140,-4.953903,8.080281,-2.678812,-0.004998,0.000586,0.006529,34.49988,1,IDLE
1759486011.29092,-4.911854,8.065766,-2.694375,-0.006555,0.001424,0.002796,34.51940,1,IDLE
1759486011.31140,-4.866813,8.083573,-2.692579,-0.003687,0.000859,0.00085,34.53988,1,IDLE
1759486011.33141,-4.853196,8.103026,-2.664148,0.0001,-0.002939,0.000659,34.55989,1,IDLE
1759486011.35140,-4.873547,8.107216,-2.653973,0.00066,-0.009987,0.004856,34.57988,1,IDLE
1759486011.37141,-4.905869,8.107665,-2.669834,-0.000257,-0.016275,0.005188,34.59989,1,IDLE
1759486011.39071,-4.937143,8.107964,-2.698565,-0.001608,-0.00712,0.005151,34.61919,1,IDLE
1759486011.41140,-4.90946,8.081628,-2.699013,-0.006629,-0.005408,-0.001029,34.63988,1,IDLE
1759486011.43119,-4.873397,8.085967,-2.744054,-0.002047,0.008781,0.002049,34.65967,1,IDLE
1759486011.45140,-4.908263,8.081328,-2.661006,-0.00416,0.002734,0.00302,34.67988,1,IDLE
1759486011.47141,-4.900781,8.084022,-2.657564,-0.002636,-0.006731,0.003645,34.69989,1,IDLE
1759486011.49138,-4.906767,8.088511,-2.656666,-0.002236,-0.010887,0.001878,34.71986,1,IDLE
1759486011.51140,-4.933851,8.112303,-2.699911,-0.000525,-0.005567,0.000153,34.73988,1,IDLE
1759486011.53140,-4.914249,8.098237,-2.701108,-0.002036,0.002445,-0.00207,34.75988,1,IDLE
1759486011.55139,-4.89719,8.113501,-2.684499,-0.001866,0.012806,-0.000639,34.77987,1,IDLE
1759486011.57139,-4.87639,8.091205,-2.63452,-0.002902,0.004821,0.001956,34.79987,1,IDLE
1759486011.59139,-4.873098,8.078036,-2.644845,-0.000012,-0.010826,0.005744,34.81987,1,IDLE
1759486011.61139,-4.914997,8.094048,-2.676717,0.004541,-0.01732,0.00443,34.83987,1,IDLE
1759486011.63056,-4.940734,8.085369,-2.722058,-0.000782,-0.005109,0.003688,34.85904,1,IDLE
1759486011.65139,-4.918738,8.05589,-2.71682,-0.003859,0.009366,0.004134,34.87987,1,IDLE
1759486011.67140,-4.93415,8.062474,-2.703203,-0.006533,0.014154,0.000895,34.89988,1,IDLE
1759486011.69138,-4.941333,8.073547,-2.658911,-0.007355,0.009474,-0.000883,34.91986,1,IDLE
1759486011.71140,-4.897339,8.089708,-2.662652,-0.008815,0.005338,-0.002422,34.93988,1,IDLE
1759486011.73141,-4.871003,8.106318,-2.693028,-0.003433,0.000563,0.000239,34.95989,1,IDLE
1759486011.75139,-4.871602,8.098537,-2.703353,0.001093,0.001917,0.002551,34.97987,1,IDLE
1759486011.77141,-4.866963,8.11365,-2.670133,-0.001834,0.005479,0.005481,34.99989,1,IDLE
1759486011.79139,-4.879832,8.110657,-2.666841,-0.003075,0.002263,0.005606,35.01987,1,IDLE
1759486011.81141,-4.899434,8.081328,-2.683002,-0.004618,-0.001833,0.004054,35.03989,1,IDLE
1759486011.83039,-4.910807,8.081478,-2.687491,-0.003001,-0.002246,0.000772,35.05887,1,IDLE
1759486011.85141,-4.919486,8.07654,-2.695721,-0.0041,0.002619,-0.001457,35.07989,1,IDLE
1759486011.87141,-4.914398,8.094497,-2.686743,-0.003749,0.006422,-0.004817,35.09989,1,IDLE
1759486011.89138,-4.889558,8.101829,-2.684199,-0.004808,0.00882,-0.002564,35.11986,1,IDLE
1759486011.91141,-4.869806,8.109909,-2.673126,-0.003079,0.008443,0.002394,35.13989,1,IDLE
1759486011.93141,-4.854543,8.097938,-2.669984,0.000984,-0.002231,0.000899,35.15989,1,IDLE
