SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759224928.87085,0.038756,-6.268319,-5.592556,0.541555,1.848143,1.197787,10.70,3,RUN
1759224928.89048,4.033332,-1.533187,-3.790171,0.304073,1.448309,1.195616,10.72,3,RUN
1759224928.91085,13.76666,29.407829,-11.190199,1.716576,-0.555129,3.185377,10.74,3,RUN
1759224928.93087,3.339462,36.098426,-9.720908,4.640646,-1.144039,3.247301,10.76,3,RUN
1759224928.95028,-2.960281,16.407763,-0.390255,6.406924,-1.692444,1.633165,10.78,3,RUN
1759224928.97094,-16.158467,18.136078,19.851822,3.663308,4.051219,0.816819,10.80,3,RUN
1759224928.99050,-5.307496,18.870349,7.796418,1.346169,2.151685,0.757691,10.82,3,RUN
1759224929.01087,-4.756531,12.142044,8.94384,0.801758,-2.296347,1.360091,10.84,3,RUN
1759224929.03085,-6.588544,8.744223,4.400543,-0.118551,-1.470893,1.091086,10.86,3,RUN
1759224929.05087,-8.045266,4.730045,3.170821,-0.214931,-0.800585,-0.076959,10.88,3,RUN
1759224929.07087,-4.596418,1.506701,0.010475,-0.008087,0.509703,-1.155795,10.90,3,RUN
1759224929.09053,-0.052224,1.066467,3.937414,0.803218,0.47971,-0.427517,10.92,3,RUN
1759224929.11087,-4.13718,0.674716,8.10557,-0.018633,-0.142348,0.248284,10.94,3,RUN
1759224929.13050,-4.314351,3.829526,6.192453,-1.268325,-0.349637,-0.103626,10.96,3,RUN
1759224929.15088,0.11956,6.909965,7.048081,-1.915873,-0.582804,-0.075387,10.98,3,RUN
1759224929.17086,1.7343,6.586,7.21777,-3.553258,-1.643096,0.689693,11.00,3,RUN
1759224929.19054,-4.620211,8.541464,-1.172261,-4.702798,-2.492069,0.574882,11.02,3,RUN
1759224929.21086,-10.256311,22.35915,-5.025878,-3.143777,-2.849769,-1.985417,11.04,3,RUN
1759224929.23084,1.664419,32.234783,-7.843405,-2.542155,0.237585,-2.94271,11.06,3,RUN
1759224929.25033,12.807034,23.587375,-1.142932,-2.317046,4.830704,-2.025627,11.08,3,RUN
1759224929.26997,9.804705,18.606538,9.348011,-2.337799,1.18167,-1.824836,11.10,3,RUN
1759224929.29057,4.69084,18.535311,0.314389,-2.544201,-1.229684,-1.195614,11.12,3,RUN
1759224929.31085,-2.631078,13.652336,-3.091663,-1.480934,-0.795963,-0.53227,11.14,3,RUN
1759224929.33085,-2.545635,12.160898,-2.803461,-0.792312,-1.631531,-1.251108,11.16,3,RUN
1759224929.35085,3.32001,11.940333,-1.236306,-0.454125,-2.09668,-1.266339,11.18,3,RUN
1759224929.37084,5.698948,7.000496,-3.443161,0.518435,-1.675622,-1.185637,11.20,3,RUN
1759224929.39063,6.184223,1.039084,-5.208735,1.586158,-0.933341,-0.537343,11.22,3,RUN
1759224929.41084,4.678569,-3.781791,-3.739893,2.198625,-0.846657,0.247808,11.24,3,RUN
1759224929.43084,4.063409,-7.66788,-1.741183,1.929034,-0.659887,0.716743,11.26,3,RUN
1759224929.45055,3.474436,-12.391789,1.780687,1.290863,-0.258709,0.354368,11.28,3,RUN
1759224929.47084,-0.451307,-6.537368,9.20391,-0.110964,1.494386,0.334529,11.30,3,RUN
1759224929.49065,-0.638803,7.016507,19.709218,-1.050667,1.938212,0.310861,11.32,3,RUN
1759224929.51086,0.319776,13.509582,6.959346,0.056795,2.382981,-0.067193,11.34,3,RUN
1759224929.53083,2.101959,12.731018,-18.353202,-0.125123,1.892385,-0.388592,11.36,3,RUN
1759224929.55088,11.398345,24.931869,-1.67624,0.576569,0.140231,-1.131851,11.38,3,RUN
1759224929.57088,7.955034,33.34674,-15.844827,-1.280286,3.423337,1.309446,11.40,3,RUN
1759224929.59062,5.374534,3.326444,-2.043601,-0.763024,1.102797,1.115786,11.42,3,RUN
1759224929.61094,4.238186,-5.258265,-8.989629,-0.884564,0.591775,1.679779,11.44,3,RUN
1759224929.63084,5.437681,-0.664241,-10.676044,2.171118,-1.83935,2.166486,11.46,3,RUN
1759224929.65086,10.96679,27.69792,-13.808109,4.249683,-1.914122,3.122758,11.48,3,RUN
1759224929.67092,2.241422,40.535181,-8.604312,7.614078,-1.74552,2.128415,11.50,3,RUN
1759224929.69064,-11.120917,18.22601,14.107684,2.66812,4.466626,0.445537,11.52,3,RUN
1759224929.71087,-5.822848,19.135657,9.810241,2.190627,-0.530655,0.718201,11.54,3,RUN
1759224929.73079,-2.487276,16.878523,5.427057,1.26354,-0.596884,1.155275,11.56,3,RUN
1759224929.75086,-2.950554,11.807903,8.989329,0.507896,-0.78678,0.776784,11.58,3,RUN
1759224929.77005,-5.650166,8.727015,3.668964,0.414493,-0.63887,-0.029622,11.60,3,RUN
1759224929.79066,-4.592677,4.192397,-2.567781,0.959982,1.351812,-0.178769,11.62,3,RUN
1759224929.81087,-0.457592,2.200421,1.357812,1.577611,0.413457,0.769381,11.64,3,RUN
1759224929.83077,-4.361487,0.572364,9.633819,0.256513,-0.493491,1.377,11.66,3,RUN
1759224929.85082,-8.393921,2.138321,8.029105,-1.277231,-1.007954,0.658202,11.68,3,RUN
1759224929.87088,-4.905869,1.062876,3.229329,-1.437271,-1.149532,0.051727,11.70,3,RUN
1759224929.89068,-1.19351,2.436848,8.005013,-2.462281,-1.785205,-0.012321,11.72,3,RUN
1759224929.91087,-1.431433,4.210204,4.207061,-3.72787,-1.868317,0.238963,11.74,3,RUN
1759224929.93086,-6.682666,6.913407,-4.002207,-3.643283,-1.734995,-0.824682,11.76,3,RUN
1759224929.95086,-6.760178,21.676803,-4.412214,-2.84558,-0.770929,-2.733345,11.78,3,RUN
1759224929.97087,13.091794,36.169204,-1.240047,-3.319884,0.999276,-2.086783,11.80,3,RUN
1759224929.99070,14.525322,27.325622,6.314408,-3.684886,-0.043448,-1.727553,11.82,3,RUN
1759224930.00995,13.133992,25.165903,-4.21574,-2.545104,1.941983,-1.375239,11.84,3,RUN
1759224930.03086,6.34658,19.324649,-0.511012,-1.861574,1.59675,-0.529164,11.86,3,RUN
1759224930.05049,-2.771438,13.781773,1.467795,-2.035184,-1.026356,-0.312171,11.88,3,RUN
1759224930.07085,-4.950461,12.449998,-1.039532,-1.695257,-2.025816,-0.715882,11.90,3,RUN
1759224930.09072,0.117466,10.835558,-2.755277,-0.966113,-1.793872,-1.15731,11.92,3,RUN
1759224930.11084,3.524265,7.344363,-3.455132,-0.021336,-2.191751,-1.46647,11.94,3,RUN
1759224930.13084,3.028515,3.088371,-5.413739,1.163731,-1.582117,-1.471115,11.96,3,RUN
1759224930.15087,2.073678,-1.508497,-5.550957,2.409356,-1.730899,-1.273032,11.98,3,RUN
1759224930.17088,2.533664,-6.336255,-7.565228,3.109137,-1.699105,-0.47359,12.00,3,RUN
1759224930.19080,6.464793,-12.757653,-1.172261,1.943714,-1.284076,-0.181917,12.02,3,RUN
1759224930.21086,1.651999,-11.28881,8.483854,0.507371,0.751276,-0.356999,12.04,3,RUN
1759224930.23072,3.132065,4.954501,25.612571,-1.742197,2.591053,0.361292,12.06,3,RUN
1759224930.25085,5.77646,11.739968,13.215694,-0.17113,0.569772,0.604788,12.08,3,RUN
1759224930.27089,3.553893,14.757709,-5.448006,0.068662,2.169158,0.562726,12.10,3,RUN
1759224930.29076,-0.220416,5.59495,-19.078794,-0.183297,1.812651,-0.538874,12.12,3,RUN
1759224930.31049,11.485734,41.128793,16.029928,0.413923,2.632149,-0.117743,12.14,3,RUN
1759224930.33085,12.687024,19.569606,-20.884172,-0.873586,3.253993,2.042852,12.16,3,RUN
1759224930.35085,3.651158,0.979528,-4.487632,-0.226041,2.054318,0.659431,12.18,3,RUN
1759224930.37089,2.533365,-6.732495,-8.945486,0.372912,2.586467,0.275509,12.20,3,RUN
1759224930.39078,7.958925,2.223016,-6.85011,2.082483,-0.115528,1.549033,12.22,3,RUN
1759224930.41086,15.619323,35.376873,-8.317606,3.629318,-2.291797,4.053425,12.24,3,RUN
1759224930.43082,1.124227,36.021063,-8.436418,6.576891,-3.301546,2.478162,12.26,3,RUN
1759224930.45087,-4.702511,20.613777,-0.99943,6.197715,1.849634,0.975411,12.28,3,RUN
1759224930.47085,-18.356643,16.166248,27.199777,1.056735,3.442182,0.379586,12.30,3,RUN
1759224930.49080,-7.384466,14.149582,11.109994,1.510723,-3.502202,0.584996,12.32,3,RUN
1759224930.51084,-4.190152,6.998551,4.642357,0.51918,-0.878,0.046106,12.34,3,RUN
1759224930.53086,-3.650559,6.496666,1.488745,0.636241,0.611558,-0.39913,12.36,3,RUN
1759224930.55087,-1.278055,6.548291,4.272902,0.568938,0.491569,-0.396138,12.38,3,RUN
1759224930.57088,-2.693178,2.07278,5.057152,0.229854,0.710615,0.120705,12.40,3,RUN
1759224930.59083,-5.412841,0.825401,8.918401,-0.966662,-0.293614,0.295131,12.42,3,RUN
1759224930.61050,-5.596446,-0.09083,6.110601,-1.431053,-1.060915,-0.51801,12.44,3,RUN
1759224930.63056,-1.713201,3.799448,6.061969,-2.321938,-0.511104,-0.596937,12.46,3,RUN
