SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1759225047.665642, -5.141099, 2.575413, -0.682497, -0.056846, -2.334822, 0.394859, -71.251572, 13.940338, -131.843109
1759225047.685951, -7.031621, 2.336292, 0.752378, -0.165356, -2.004782, -0.795002, -71.615540, 14.082825, -131.081024
1759225047.705875, -7.141754, 1.591097, 0.750582, -0.368284, -1.977956, -1.696959, -73.287277, 13.665543, -129.823868
1759225047.725902, -8.392275, 0.761057, -4.287417, 0.436219, -2.755535, -2.047609, -74.968521, 12.955353, -128.730042
1759225047.745870, -6.553229, 1.288679, -4.570681, 2.560199, -0.816318, -3.817973, -77.259964, 11.584183, -129.663239
1759225047.765860, -3.426103, 11.871799, -5.378275, 2.652229, -0.723359, -7.616589, -81.193970, 8.083420, -131.138275
1759225047.785938, 0.311695, 23.321619, -2.919130, 2.458951, 0.310787, -9.546632, -86.494308, 2.452316, -132.544052
1759225047.805491, 14.489559, 38.080675, -0.433051, 1.719409, -0.955692, -5.117380, -89.455826, -2.751724, -133.664078
1759225047.825891, 26.820745, 42.865787, 10.093356, -1.609005, -2.336142, -0.748070, -90.877396, -4.378662, -132.643280
1759225047.845883, 16.615011, 32.103102, 3.173814, -1.816327, -3.987647, -3.408730, -92.126892, -5.170502, -129.765915
1759225047.865088, 2.353650, 16.680702, -9.520842, -0.104112, -0.279680, -3.710634, -93.884735, -8.103394, -127.900452
1759225047.885936, 7.021445, 15.959000, -5.094263, 1.325805, 1.821497, -1.778510, -94.550858, -10.407898, -128.825745
1759225047.905879, 7.121852, 13.520955, 2.874538, 0.988044, 0.704003, -0.646910, -94.544083, -11.526871, -130.115463
1759225047.925980, 7.305158, 5.806687, 3.859004, 0.654076, 0.931169, -0.084714, -94.347931, -11.883896, -131.259506
1759225047.945892, 6.764817, -1.823334, -0.245555, 0.766527, 1.213728, 0.170860, -94.019226, -11.998642, -132.083511
1759225047.965533, 6.606201, -5.536142, 0.136469, 0.414758, 0.954373, 0.737688, -93.356613, -12.150574, -133.080017
1759225047.985868, 4.980089, -5.524620, 1.465401, -0.482458, 0.485363, 1.445292, -93.113861, -11.152557, -133.371674
1759225048.005878, 1.479467, -6.855946, 0.731728, -0.151894, 0.630790, 1.881297, -92.721634, -9.920517, -133.771271
1759225048.025636, 1.097442, -10.496330, -6.353313, 1.681947, 0.194723, 1.653844, -92.111664, -9.167374, -134.733673
1759225048.045929, -3.256414, -9.285911, -0.696563, -0.334266, 0.000460, 0.509915, -91.940002, -8.228333, -135.135773
1759225048.065887, -3.185934, 7.055712, 13.603106, -3.798413, -1.541114, -0.396912, -91.605881, -7.932404, -134.263947
1759225048.085854, -1.908478, 9.966762, 8.010849, -3.635860, -1.849176, -0.287086, -92.630966, -6.254211, -130.917435
1759225048.105874, 4.244171, 18.727296, -5.389946, -0.586845, -5.792667, 0.208692, -93.574768, -6.062759, -126.776917
1759225048.125869, 11.031135, 40.042424, -9.214085, -0.317230, 0.412498, 0.830309, -92.985245, -5.668686, -126.362823
1759225048.145870, 3.282301, 9.427768, 0.516998, 1.106689, 1.569407, 0.057793, -92.665924, -5.176086, -127.259552
1759225048.165847, 2.741511, 2.760365, 1.307384, 1.397322, 1.238551, 0.252192, -92.637863, -5.398376, -129.511734
1759225048.185075, 4.178032, 2.426074, 4.376750, 0.672474, 0.376785, 1.482635, -92.117081, -4.840012, -130.381577
1759225048.205806, 11.645547, 9.205107, 4.415057, 0.279311, 1.435985, 3.648893, -90.555145, -2.423080, -131.022293
1759225048.225648, 13.118878, 14.151228, 1.124676, 0.528296, 4.088261, 4.872191, -87.467545, 0.337082, -133.600006
1759225048.245233, 10.390087, 17.450139, 0.345813, 1.314741, 4.631804, 4.389049, -83.552368, 2.818863, -137.289032
1759225048.265874, 6.501604, 16.557550, -3.546411, 1.917610, 3.399513, 3.166598, -80.756439, 3.974701, -140.105804
1759225048.285892, 3.853916, 15.579369, 2.319832, -1.518689, 4.063734, 2.986060, -77.480316, 5.017456, -140.897675
1759225048.305902, 3.503764, 18.034025, 5.789928, -3.602924, 2.340146, 2.479299, -74.537399, 7.640198, -141.104874
1759225048.325869, 3.742736, 18.074577, -7.831883, -2.770815, -0.821599, 2.175915, -73.219421, 9.664734, -139.002625
1759225048.345863, 2.916287, 11.796082, -13.752294, -0.830533, 1.374579, 2.026103, -71.502090, 10.663773, -138.460312
1759225048.365847, -0.300472, 5.643732, -7.983316, -0.151060, 2.040561, 2.046845, -69.451752, 11.738586, -138.215668
1759225048.385873, -3.687519, 3.893720, 0.297779, -0.700341, 0.605959, 0.993947, -67.989960, 12.131119, -138.932953
1759225048.405871, -4.918139, 2.483984, -1.137395, -0.670062, -0.319018, 0.624326, -68.093414, 12.614532, -138.066528
1759225048.425964, -6.054487, 2.603694, -1.464204, -0.516514, -1.895257, 0.253149, -68.396011, 12.638336, -137.287247
1759225048.445867, -6.119430, 2.730437, -1.445799, -0.149756, -2.088346, -0.412911, -69.354187, 12.542297, -136.893112
1759225048.465859, -8.636035, 3.885490, -4.626944, 0.033547, -2.596175, -0.996889, -71.689026, 12.045822, -136.051880
1759225048.485867, -6.326678, 5.026776, -5.284302, 2.014243, -1.431204, -2.997641, -73.778900, 10.291428, -137.214371
1759225048.505876, -1.324592, 17.911172, -7.781155, 2.407252, -0.010267, -6.079309, -77.985748, 6.916840, -138.409058
1759225048.525985, 3.874566, 19.161394, -5.412242, 3.283622, -0.787137, -8.673065, -82.996414, 1.801575, -140.033829
1759225048.545867, 17.341502, 30.282312, 0.837821, 3.259187, -0.732418, -6.423313, -85.689575, -3.278809, -141.367828
1759225048.565847, 28.489653, 38.249317, 8.332420, 1.256886, -1.100242, -0.972520, -86.663071, -4.172226, -140.344177
1759225048.585870, 20.770148, 33.112258, 1.105074, -0.924129, -2.796904, -0.737422, -88.061539, -4.404526, -138.930862
1759225048.605877, 3.920206, 15.742325, -4.131644, -0.526755, -4.140472, -4.212377, -90.849457, -6.778000, -136.560364
1759225048.625023, 7.549666, 14.778808, -2.545934, -0.167029, -0.968942, -3.484067, -92.134369, -9.651657, -135.785416
1759225048.645871, 6.319346, 11.821520, -0.411354, 0.809299, 0.033574, -1.948880, -92.411667, -11.170303, -135.904922
1759225048.665859, 5.419575, 6.142324, 1.036091, 1.300938, 0.303565, -0.916888, -92.703125, -12.174667, -136.103714
1759225048.685074, 5.356877, 0.114323, 0.631022, 1.367505, 1.263331, -0.313353, -92.570404, -12.884369, -137.424210
1759225048.705873, 4.347870, -3.377620, 1.664269, 1.001468, 1.358984, 0.253406, -92.256821, -13.130142, -137.800583
1759225048.725883, 3.412186, -4.698770, 2.694375, 0.328048, 1.287118, 0.747155, -91.215652, -12.716568, -139.268417
1759225048.745870, 0.478990, -4.799327, 3.180398, -0.077344, 2.199744, 1.072350, -89.950531, -11.570328, -141.058578
1759225048.765848, -0.207847, -6.647501, 1.074997, 0.697217, 2.581395, 1.317207, -89.080719, -11.016281, -142.316483
1759225048.785479, -0.818518, -8.315362, -0.048931, 1.621619, 0.013104, 1.188824, -88.425766, -11.523621, -143.572281
1759225048.805873, -4.644003, -2.946813, 2.326266, -0.418857, -0.328708, 0.090796, -88.344162, -11.111755, -142.990570
1759225048.825970, -5.522974, 11.247211, 0.812831, -3.789585, -4.099151, -0.450777, -90.235931, -9.916824, -139.612564
1759225048.845897, 1.652897, 2.708590, 0.621744, -3.866215, -3.916229, -0.045130, -92.102066, -8.291580, -136.253494
1759225048.865873, 7.334487, 25.654619, -14.726585, -1.182302, -3.973386, 0.007524, -93.041092, -7.895416, -132.733765
1759225048.885532, 24.521862, 31.845276, 2.440140, -0.361478, 0.595452, 2.602741, -92.374084, -6.273148, -132.767487
1759225048.905392, 8.649951, 6.330718, -2.514510, 1.012771, -0.592739, 1.718705, -91.918976, -4.899445, -132.418640
1759225048.925179, 2.055272, 5.002535, 6.713940, 0.153293, 0.569742, 0.981642, -91.672028, -4.555878, -132.754745
1759225048.944956, 9.609128, 8.715343, -0.113276, -1.345514, 0.131298, 1.985859, -90.774811, -2.922241, -133.328934
1759225048.965859, 9.302371, 16.914735, 1.086369, -1.075439, 1.021407, 2.319251, -90.049225, -1.434845, -132.975662
1759225048.985867, 6.923582, 17.213412, -1.302296, -0.120586, 1.794824, 2.583396, -87.924072, 0.479141, -134.225281
1759225049.005333, 7.066486, 14.494646, 0.198270, 0.470141, 2.507265, 3.462058, -85.409485, 2.087418, -134.755371
1759225049.025885, 5.731868, 13.775638, -0.159963, -0.115457, 4.286186, 4.009507, -82.096664, 4.347931, -137.484131
1759225049.045867, 1.725172, 19.732561, 1.826626, -1.532764, 3.588525, 3.459177, -78.599564, 6.507065, -139.175400
1759225049.065861, 1.079186, 22.476316, -1.785177, -2.544231, 1.219366, 2.483824, -76.440231, 8.535660, -138.618408
1759225049.085258, 1.833510, 17.832463, -7.349900, -1.966861, 0.193600, 2.125981, -74.068161, 10.202301, -137.384109
1759225049.105872, 2.081758, 6.408230, -9.945963, -0.728810, 0.799200, 1.950400, -73.202332, 11.655136, -136.676620
1759225049.125860, -0.267851, 4.493168, -2.690035, -0.510448, 1.493560, 1.997590, -71.461487, 12.501572, -136.962051
1759225049.146007, -1.974917, 4.489577, -0.231489, -0.781186, 0.494236, 1.164827, -69.662003, 12.905350, -136.773224
1759225049.165858, -4.878485, 2.964171, -0.381426, -0.557719, -1.509416, 0.371315, -69.716141, 13.559631, -135.546371
1759225049.185871, -7.071275, 2.625392, -0.663343, -0.499708, -3.076466, 0.070060, -70.556961, 13.533615, -134.630020
1759225049.205876, -7.424419, 4.354155, -1.131560, -0.229726, -2.248806, -0.718318, -71.218002, 13.594406, -133.621429
1759225049.225867, -9.825953, 2.527379, -4.830751, 0.345543, -2.167387, -1.713615, -73.086914, 13.233139, -133.245438
1759225049.245883, -7.905355, 1.509544, -10.216657, 2.815179, -1.980349, -3.761899, -75.476746, 11.901688, -133.899414
1759225049.265929, -1.449539, 6.193351, -4.040963, 3.109600, -0.264516, -6.453559, -79.275711, 8.604324, -134.739944
1759225049.285869, 1.351527, 23.065140, -3.160645, 2.927069, 0.556652, -8.870146, -83.977127, 3.170029, -137.120316
1759225049.305876, 14.732570, 36.571580, -1.742829, 2.828854, -0.445576, -5.144237, -87.359024, -1.959274, -138.281647
1759225049.325868, 26.645519, 39.090131, 6.072593, 0.153057, -3.077199, -0.874903, -88.852524, -4.235291, -138.422623
1759225049.345891, 21.305252, 29.706805, 7.032369, -2.283162, -4.513810, -2.507689, -90.688080, -4.762772, -135.703140
1759225049.365862, 2.598158, 17.166426, -2.845658, -1.579120, -2.563446, -4.429177, -93.518982, -6.717117, -131.603928
1759225049.385873, 4.382736, 18.096274, -5.643283, 0.145656, 0.406854, -3.196914, -94.578583, -9.445221, -130.352234
1759225049.405872, 4.083760, 17.086370, -1.878850, 1.385921, 0.663516, -1.565269, -94.724747, -11.476807, -130.893478
1759225049.425874, 5.013159, 10.625168, 1.220594, 1.494469, 0.925545, -0.619360, -94.630829, -12.838135, -132.116180
1759225049.445867, 6.829161, 3.299958, 1.110461, 1.379164, 1.948758, -0.263469, -94.770050, -13.398254, -133.505020
1759225049.465887, 6.190957, -3.317466, 2.057367, 0.752859, 1.692955, -0.086374, -93.732559, -14.120911, -135.288086
1759225049.485924, 5.784242, -6.649745, 1.334019, -0.248513, 1.559180, 0.619387, -93.095261, -13.961212, -137.491928
1759225049.505063, 3.793912, -8.553884, -0.465074, -0.364760, 0.975140, 1.550166, -92.721024, -13.396667, -137.903687
1759225049.525867, 0.952593, -9.178022, -1.515679, 0.639643, 0.882177, 1.833315, -91.303436, -11.631134, -139.115707
1759225049.545865, -1.193360, -8.623765, -0.241066, 0.656531, -0.039694, 1.065128, -91.031494, -11.233154, -139.113129
1759225049.565876, -3.666271, -4.107403, 6.796839, -2.155190, -1.216067, -0.168386, -91.465668, -10.304474, -138.016418
1759225049.585796, -5.938967, 7.428609, 8.968679, -4.686451, -2.486439, -0.608670, -92.787018, -9.348206, -135.026352
1759225049.605455, 2.730288, 8.233360, 3.750667, -4.018336, -2.390103, 1.159804, -93.603973, -7.220581, -132.159821
1759225049.625886, 4.724059, 28.002134, -30.628423, -0.437062, -1.226639, 2.474002, -93.741211, -5.895828, -128.706131
1759225049.645864, 15.703718, 32.212637, 3.408296, 0.499700, 0.622519, 1.937449, -92.383545, -4.563232, -129.629578
1759225049.665858, 4.878934, 11.464335, -4.051288, 1.664695, -0.448892, 0.653153, -92.500763, -3.960129, -129.882904
1759225049.685873, 3.088520, 3.799448, 1.491139, 1.300727, 0.119834, 0.565851, -92.117615, -3.820038, -130.470215
1759225049.705870, 5.238663, 3.452140, 6.303334, 0.125734, 1.090581, 1.684734, -91.241196, -2.809372, -131.277573
1759225049.725851, 11.316344, 10.603321, 6.505944, -0.371375, 2.344739, 2.956938, -89.541672, -1.260681, -132.183563
1759225049.745850, 11.516260, 14.531906, 2.969708, -0.132719, 3.980348, 3.856748, -86.730728, 1.294861, -134.953415
1759225049.765650, 10.349535, 17.737443, 1.387290, 0.537013, 5.279995, 3.938459, -83.232162, 3.464310, -137.683853
1759225049.785851, 8.452130, 13.662811, -7.039551, 0.649924, -0.174898, 3.775428, -81.083679, 5.256165, -138.974411
1759225049.805878, 5.610063, 17.851018, 2.602198, -2.496874, 3.667819, 3.261318, -77.901306, 7.490448, -138.726807
1759225049.825851, 4.399645, 18.677766, 3.430592, -3.496681, 1.271078, 2.853225, -74.950302, 9.802856, -137.527985
1759225049.845934, 2.464681, 19.229480, -9.854534, -2.466660, -0.717312, 2.450407, -73.711395, 11.840179, -135.966721
1759225049.865941, -0.940323, 13.024008, -12.114361, -0.965741, 0.588064, 2.145464, -71.980042, 12.942688, -134.668671
1759225049.885877, -4.645948, 6.774094, -7.302465, -0.380679, 1.275935, 1.830728, -70.391525, 13.637375, -135.228745
1759225049.905860, -5.465813, 4.709993, -2.821267, -0.332749, 1.229515, 1.325393, -68.902206, 14.236633, -135.212173
1759225049.925455, -5.982062, 3.121141, -1.408239, -0.065724, -0.184140, 0.280063, -68.753174, 14.008438, -135.130020
1759225049.945926, -6.649297, 2.355296, -1.086519, 0.081007, -1.613640, -0.278002, -69.577560, 14.013611, -134.098175
1759225049.965886, -6.704962, 3.660136, -1.734898, 0.254969, -2.155160, -1.004508, -71.597900, 13.600296, -133.515976
1759225049.985971, -8.529044, 2.649932, -5.777658, 0.546800, -2.324171, -1.738792, -73.097534, 12.768677, -133.503357
1759225050.005992, -2.835782, 3.661931, -4.848408, 2.671819, -1.600497, -3.666134, -76.704956, 10.533768, -134.707047
1759225050.025928, 0.526724, 17.507300, -5.790526, 2.843414, -0.621223, -6.588957, -80.922211, 6.410416, -136.469910
1759225050.045863, 6.744765, 25.085846, -4.406229, 3.059201, 0.007086, -8.559484, -85.514618, 1.254272, -138.097717
1759225050.065943, 21.506515, 36.217388, -0.042647, 3.162730, -0.143331, -5.102415, -87.488205, -3.156357, -138.929382
1759225050.085927, 23.762152, 33.307685, 6.873603, 1.342726, -1.829168, -1.113993, -88.556183, -4.402710, -138.036942
1759225050.104974, 15.246426, 26.610055, 2.389413, -0.269727, -3.509107, -2.172454, -90.669617, -6.016434, -135.570145
1759225050.125914, 4.504990, 17.064672, -2.698864, -0.569176, -3.137603, -4.268812, -92.820831, -8.885056, -133.111847
1759225050.145921, 6.965930, 15.923985, -2.655619, -0.020359, -0.527170, -3.207992, -93.795334, -10.972900, -133.230576
1759225050.165849, 6.432172, 12.807333, -0.506673, 0.851148, -0.284665, -1.656167, -94.347961, -12.709259, -133.496521
1759225050.185852, 6.802974, 6.639121, 0.839916, 1.123041, -0.048476, -0.719059, -94.532684, -13.767807, -133.093475
1759225050.205926, 6.445191, -0.668880, 0.457442, 1.170546, 1.323942, -0.370114, -94.169952, -14.398651, -134.000137
1759225050.225847, 3.972130, -4.257938, 2.199673, 0.861062, 1.534455, -0.080448, -93.622864, -14.980331, -135.699265
1759225050.245865, 0.951246, -5.369895, 4.163068, -0.029610, 1.615443, 0.267570, -93.222946, -14.419525, -136.581467
1759225050.265655, 0.098462, -6.636128, 1.841440, -0.342245, 2.176273, 0.522721, -92.256302, -14.062134, -138.596222
1759225050.285867, 0.961122, -8.284387, -1.588852, 0.808453, 1.943435, 1.052840, -91.605698, -13.920685, -140.082916
1759225050.305864, -0.219818, -6.738481, 2.293496, 0.952690, -0.037561, 0.817149, -91.376892, -13.500153, -140.220428
1759225050.325029, 1.161637, -0.445322, 1.048062, -1.150340, -1.625751, 0.438087, -91.578751, -12.936783, -138.827515
1759225050.345937, -4.246715, 6.158186, 5.226991, -3.909166, -4.683556, -0.175039, -93.218643, -11.756607, -134.760284
1759225050.365926, 1.749413, 2.463933, 0.064494, -4.006765, -4.086968, 0.482218, -94.594299, -10.299057, -130.700058
1759225050.385864, 5.583727, 18.684948, -8.171261, -2.211725, -3.035321, 1.214323, -94.664413, -8.728973, -127.893372
1759225050.405930, 23.411701, 35.081339, -0.994641, -0.452400, -0.392434, 3.894747, -94.110779, -6.305832, -125.980469
1759225050.425427, 6.714090, 12.421567, -0.249296, 0.982932, 1.272430, 2.178140, -92.800049, -4.511337, -127.743561
1759225050.445873, 4.260631, 7.045088, 2.309058, 1.142821, 0.400231, 1.660093, -92.554565, -3.372147, -128.537231
1759225050.465869, 5.815366, 11.137826, 0.146495, 0.559739, 0.553046, 2.131615, -90.955673, -1.872391, -128.900833
1759225050.485046, 8.685266, 20.341287, 1.216105, 0.523288, 2.453184, 2.869799, -89.758560, -0.129333, -130.372208
1759225050.505088, 4.735881, 21.042189, -1.171513, 0.237071, 2.658283, 3.494106, -87.490128, 1.791000, -133.089355
1759225050.525822, 4.364929, 16.489914, 0.891990, 0.044062, 4.172181, 3.364003, -84.370071, 3.648865, -135.157059
1759225050.545856, 2.154632, 14.056358, 3.380313, -1.757545, 3.967864, 3.056948, -81.103836, 5.707275, -136.866760
1759225050.565866, 2.051831, 16.992397, -4.245518, -2.640426, 2.056376, 2.999173, -78.447098, 8.024750, -136.565536
1759225050.585279, 1.891868, 17.871518, -8.717288, -1.944350, 0.705103, 2.226001, -76.509674, 10.092529, -135.324417
1759225050.605873, 3.250877, 8.051401, -10.779145, -0.364997, 1.253719, 1.807898, -75.102280, 11.064194, -134.859665
1759225050.625883, 0.465971, 3.767576, -1.643171, -0.313465, 0.924611, 2.015843, -73.250046, 11.595688, -135.830109
1759225050.644945, -3.232920, 3.335273, -0.131831, -0.542262, 0.042227, 1.264312, -71.772354, 12.564529, -135.381058
1759225050.665904, -4.592827, 3.777601, -0.572663, -0.091009, -0.852462, 0.253730, -71.710876, 12.665833, -135.611969
1759225050.685873, -5.604377, 1.871518, 0.402226, -0.321527, -2.790309, -0.422421, -72.174622, 12.707535, -134.300430
1759225050.705871, -8.185177, 2.456002, 0.385616, -0.737268, -3.300378, -1.002692, -74.209442, 12.447708, -132.726349
1759225050.725872, -8.856451, 2.977639, -3.524714, -0.399323, -2.463797, -1.862521, -75.666840, 12.047623, -131.019821
1759225050.745362, -9.621548, 3.769820, -9.788245, 2.287662, -1.929474, -4.205906, -78.492661, 10.879623, -130.860931
1759225050.765871, -2.728492, 8.880992, -5.119252, 2.620448, 0.252485, -6.658087, -82.295776, 7.765701, -132.477432
1759225050.785580, 0.785597, 21.548563, -5.110723, 2.844675, 0.297067, -8.682807, -86.661362, 2.069061, -134.502304
1759225050.805868, 13.486388, 35.653853, -2.675071, 2.534648, -0.093212, -4.977745, -89.645981, -3.105286, -135.382004
1759225050.825996, 25.303270, 39.987358, 7.446266, 0.273090, -1.723553, -1.120059, -90.817169, -5.671341, -135.531815
1759225050.845769, 16.942269, 29.832351, 5.735310, -1.299496, -3.854704, -3.043757, -91.995300, -6.238831, -133.919189
1759225050.865853, 2.979285, 17.840244, -2.966715, -0.839183, -2.105180, -4.115367, -94.407852, -9.353241, -130.612747
1759225050.885240, 5.953332, 17.138743, -5.634155, 0.619011, 0.716682, -2.668141, -95.459396, -11.441071, -130.096710
1759225050.905010, 5.749077, 15.611392, -0.069133, 0.857328, 0.139752, -1.296125, -95.454071, -13.035156, -131.060760
1759225050.925860, 6.941389, 10.432434, 1.206528, 1.074109, 0.944974, -0.590406, -95.515854, -14.856049, -131.880295
1759225050.945887, 7.514501, 2.998588, 0.175375, 1.135842, 1.558420, -0.070844, -95.154434, -15.166855, -132.954224
1759225050.965944, 6.419603, -3.328240, 1.062128, 1.005239, 1.460969, 0.620515, -94.719849, -15.208939, -134.645615
1759225050.985003, 4.717325, -5.629217, 2.434005, 0.205757, 1.421015, 1.350471, -94.183899, -14.961105, -135.088287
1759225051.005881, 0.274435, -6.164770, 2.726098, -0.204308, 1.591571, 1.723395, -92.973190, -12.845123, -136.965179
1759225051.025803, -0.216226, -7.571363, -1.672799, 0.783978, 1.194115, 2.012517, -91.965912, -11.884781, -137.713699
1759225051.045812, -2.317138, -9.715072, -3.522768, 0.938043, 0.092029, 1.117136, -91.796249, -11.124359, -137.803802
1759225051.065502, -2.277185, -5.013758, 2.812888, -1.670495, -1.631582, 0.468793, -92.097458, -10.382904, -137.274567
1759225051.085855, -3.502567, 8.593089, 7.809138, -4.397377, -3.582217, 0.224812, -92.810883, -9.037354, -133.913315
1759225051.105304, -0.450858, 4.933851, 3.295020, -3.668276, -2.978124, 0.484204, -93.684921, -7.434128, -129.547134
1759225051.125846, 4.075380, 28.327595, -13.613730, -1.066724, -2.026166, 1.277752, -94.021027, -6.542892, -127.727386
1759225051.144978, 14.101848, 45.986778, -17.117045, 1.700413, 0.793032, 0.843143, -93.796951, -6.093826, -127.186264
1759225051.165847, 5.254076, 7.655460, 2.594417, 2.237668, 2.167570, 0.565976, -93.527893, -5.839630, -129.784943
1759225051.185854, 2.276287, 2.473360, 4.503942, 1.338287, 2.235839, 1.000106, -92.452408, -5.709106, -132.085052
1759225051.205914, 6.867319, 4.701165, 8.423250, -0.475461, 1.182898, 2.325075, -91.386932, -4.313156, -132.872208
1759225051.225933, 10.428694, 9.175030, 5.892878, -1.071594, 2.273736, 3.354662, -89.349289, -2.065308, -134.219131
1759225051.245421, 11.888259, 14.561534, 0.438737, -0.789250, 2.412790, 3.563987, -87.104263, 0.516861, -135.523712
1759225051.265877, 11.966519, 16.531962, -5.729773, -0.119052, 3.048617, 2.894205, -84.940353, 2.173645, -136.944550
1759225051.285939, 7.577499, 15.911116, 2.777723, -0.675396, 3.270462, 2.728411, -81.611511, 3.830872, -138.431198
1759225051.305921, 2.721908, 19.945495, 3.176956, -3.392347, 2.101158, 3.499477, -79.033264, 6.723709, -138.037659
1759225051.325916, -2.677316, 25.223363, -6.065261, -2.202503, 1.034589, 2.403318, -76.824554, 8.556366, -136.984100
1759225051.346000, -1.914763, 15.892860, -14.962114, -0.455609, 1.401964, 1.571982, -75.312042, 9.980911, -136.804291
1759225051.365879, 2.212093, 8.449437, -8.506748, -0.108369, 1.504289, 1.515616, -73.810318, 10.635880, -137.357880
1759225051.385865, 0.831835, 4.643554, -0.944513, -0.846659, 1.092525, 1.328979, -72.059998, 11.002899, -137.346619
1759225051.405881, -1.044171, 3.123685, 1.674894, -1.306175, 1.201830, 1.126430, -71.026123, 12.232849, -136.778519
1759225051.425948, -2.295590, 1.719486, -2.333449, -0.978117, 0.917517, 0.803496, -70.429474, 12.416611, -136.571289
1759225051.445874, -6.491279, 2.516605, -4.668993, -0.106789, -1.405825, 0.709838, -70.245987, 12.768311, -135.999191
1759225051.464926, -6.863428, 3.988890, -2.662801, 0.200140, -1.794778, 0.091560, -71.094879, 12.735687, -135.461823
1759225051.486056, -10.254515, 3.086276, -6.071396, 0.738410, -1.813663, -0.809508, -72.182907, 11.995911, -135.663376
1759225051.505922, -4.483292, 0.748936, -7.171532, 2.208433, -1.887061, -2.719583, -74.568604, 10.592850, -136.463684
1759225051.525950, 0.465223, 8.136994, -3.712359, 3.325239, -1.192383, -5.004436, -78.368210, 6.690628, -138.420074
1759225051.545894, 2.248455, 20.738724, -2.629133, 2.908944, -0.016605, -7.801078, -82.570526, 2.119812, -139.091141
1759225051.565889, 15.759832, 36.836439, -0.519093, 2.839856, -0.272809, -6.126415, -85.261002, -2.297226, -141.002625
1759225051.586065, 20.563948, 36.046202, 6.373963, 1.579396, -2.656694, -1.678761, -87.258438, -4.123856, -139.943100
1759225051.605941, 11.835137, 27.134086, 5.973084, -0.865111, -4.230692, -1.818988, -89.358139, -5.202789, -136.969101
1759225051.626066, 5.687127, 19.438823, -5.364358, -1.318036, -4.229524, -4.183684, -92.053513, -7.738693, -133.578995
1759225051.645927, 8.295609, 19.280656, -4.591331, -0.036771, -0.709754, -3.822156, -93.464096, -10.435776, -131.884811
1759225051.665715, 6.952462, 18.140118, -1.439963, 1.188980, 0.678086, -2.684299, -93.989685, -12.926620, -133.513596
1759225051.686063, 8.168717, 12.360964, 1.673996, 1.426908, 0.207674, -1.558874, -93.725784, -14.420242, -134.228027
1759225051.705872, 7.090877, 3.455432, 0.853982, 1.292229, 1.416571, -0.662925, -93.540970, -15.386932, -134.914291
1759225051.725875, 4.690241, -3.618088, 0.122254, 1.556449, 2.365178, -0.072752, -92.683884, -16.174469, -137.100143
1759225051.745924, 2.889053, -6.025757, 1.515081, 1.293724, 1.719109, 0.890097, -92.028748, -15.925629, -138.524002
1759225051.765858, 0.584933, -6.402843, 2.536507, 0.124865, 1.294981, 1.558882, -91.195618, -15.105392, -139.578964
1759225051.785889, -0.017208, -6.801029, 1.040281, -0.435235, 1.574370, 1.754332, -90.171356, -13.718231, -140.616806
1759225051.805869, 0.023792, -7.153725, -0.549320, 0.462489, 1.394569, 1.913215, -89.552521, -12.046417, -141.529694
1759225051.825382, -2.261922, -5.292532, 2.561197, 0.423353, -0.317928, 1.171191, -89.103943, -11.568268, -141.657684
1759225051.845861, -1.999907, 4.630386, 0.305261, -1.711699, -1.645665, 0.262896, -89.219315, -10.813980, -140.174606
1759225051.865861, -2.585439, 5.743989, 5.607520, -4.243059, -3.282464, -0.239262, -90.554016, -9.421600, -137.021637
1759225051.885868, 1.353023, 2.757821, -0.320524, -3.830276, -2.765162, 0.251727, -91.687866, -8.183167, -134.187363
1759225051.905868, 2.528127, 14.954034, -4.104559, -1.504156, -3.728232, 0.443842, -92.585159, -6.825546, -131.899261
1759225051.925885, 30.640245, 43.216836, -10.310929, 0.516929, 0.885420, 2.911525, -92.386475, -5.455292, -129.904221
1759225051.945862, 4.315399, 10.373178, 5.062839, 1.383928, 2.698230, 1.916669, -90.953888, -4.109955, -131.907700
1759225051.965852, 1.498321, 5.972186, 7.917475, 0.444345, 2.662665, 1.163204, -89.543106, -3.719162, -134.649323
1759225051.985882, 11.589283, 10.292823, 1.921048, -0.118419, -0.262910, 2.082120, -88.521378, -2.547226, -134.723282
1759225052.005870, 8.008305, 15.464298, 0.496647, 0.334826, 0.218070, 2.075972, -88.111526, -1.034805, -134.742508
1759225052.025871, 6.793547, 16.720655, -2.428618, 0.322407, 2.362192, 2.589217, -85.936890, 0.365082, -135.882294
1759225052.045869, 5.546019, 12.257864, 2.580351, -0.082952, 3.762228, 2.721434, -83.691452, 2.004730, -137.910782
1759225052.065247, 6.225373, 12.941109, 3.690213, -1.762646, 3.947417, 2.648569, -80.691406, 3.627548, -139.605759
1759225052.085936, 7.536049, 18.991556, -0.532411, -3.297474, 2.512573, 2.800117, -78.127151, 5.808853, -139.508408
1759225052.105873, 1.022623, 19.694254, -10.984148, -2.589705, -0.105199, 2.783396, -76.078888, 8.654465, -137.661148
1759225052.125889, 0.013467, 16.336087, -11.817181, -1.328945, 0.756474, 2.111839, -74.584015, 9.717422, -136.577408
